taxonomy	SRR5761066	SRR5761057	SRR5761125	SRR5760869	SRR5760870	SRR5760871	SRR5760864	SRR5760865	SRR5760907	SRR5760909	SRR5760915	SRR5760993	SRR5761082	SRR5761079	SRR5761183	SRR5760905	SRR5761049	SRR5761047	SRR5760940	SRR5760853	SRR5760885	SRR5760893	SRR5761038	SRR5761137	SRR5761145	SRR5761025	SRR5761028	SRR5761154	SRR5760931	SRR5760935	SRR5760971	SRR5760883	SRR5760925	SRR5760922	SRR5760923	SRR5760917	SRR5760899	SRR5760898	SRR5760903	SRR5761115	SRR5760986	SRR5760984	SRR5760985	SRR5760953
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.2003254016676835	0.2130434782608695	0.2515373933743305	0.1405055849500294	0.2061796130522668	0.2136752136752136	0.2472789115646258	0.1649200220628792	0.3199052132701421	0.2454659161976235	0.3031732418524871	0.3174379232505643	0.2766272189349112	0.0072390144780289	0.0428378378378378	0.0373922544615758	0.0795859305431878	0.1039447500877911	0.0064351990422029	0.2320961218177492	0.0722550319392551	0.4371695811305409	0.0687476774433296	0.0573543015726179	0.1321184510250569	0.2058432934926959	0.0154798761609907	0.5002791736460078	0.4249578414839797	0.3414414414414414	0.3476430976430976	0.236030534351145	0.2723819858925664	0.1563060370591751	0.5756851204708479	0.5374353389599782	0.2458197611292074	0.231335436382755	0.0810663764961915	0.1465329262974269	0.0863808322824716	0.3252937538651824	0.3170794633642931	0.0346281240590183
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0543014032946918	0.1052173913043478	0.1263638167030351	0.2281011169900058	0.120127057464626	0.1658896658896659	0.1333333333333333	0.1290678433535576	0.1272037914691943	0.2304565353345841	0.1728130360205831	0.218961625282167	0.1009615384615384	0.0234950469900939	0.0295945945945945	0.0154182347942211	0.0445235975066785	0.0114713800772562	0.0110745285842562	0.1001665477040209	0.4455827407496686	0.203334688897926	0.2528180354267311	0.0795559666975023	0.1173120728929384	0.2138114209827357	0.0	0.1150195421552205	0.193929173693086	0.3504504504504504	0.0589225589225589	0.1685496183206107	0.1562669560499186	0.3311416616855947	0.1125620746735332	0.104818949087939	0.367643865363735	0.2565720294426919	0.2252448313384113	0.3240296554731792	0.1670870113493064	0.2337662337662337	0.2030443756449948	0.044263775971093
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0066666666666666	0.0	0.0	0.0108768890172297	0.0314685314685314	0.1006802721088435	0.0	0.0084360189573459	0.0343964978111319	0.0	0.0253950338600451	0.0	0.0459740919481838	0.0633783783783783	0.0	0.005120213713268	0.0	0.0	0.0076136093266714	0.1825358563336145	0.0154534363562423	0.0	0.1600370027752081	0.0	0.0	0.0	0.0714684533780011	0.0472175379426644	0.0	0.0732323232323232	0.0329770992366412	0.0	0.0	0.0134265219790325	0.023958616934386	0.0258414766558089	0.0175254118471784	0.0	0.0994330571303968	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__	0.0	0.0194202898550724	0.0	0.0164609053497942	0.0	0.0	0.0214285714285714	0.0	0.0	0.0078173858661663	0.0	0.003668171557562	0.0229289940828402	0.0	0.0	0.0655578487313342	0.0235975066785396	0.0024581528736977	0.0164621370847051	0.0017844396859386	0.0	0.0077267181781211	0.0	0.1165587419056429	0.2209567198177676	0.0816733067729083	0.2613003095975232	0.0	0.0168634064080944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0584387265590928	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__	0.0191173479764083	0.1684057971014492	0.001388613370363	0.0705467372134038	0.0017326017903551	0.0	0.1044217687074829	0.0104798676227247	0.0046445497630331	0.0	0.0081475128644939	0.0564334085778781	0.0	0.0006350012700025	0.0021621621621621	0.0064343814495568	0.0	0.0	0.0	0.1407328098976921	0.0	0.0	0.0	0.0943570767807585	0.0	0.0	0.0	0.0240089335566722	0.0674536256323777	0.0891891891891892	0.0117845117845117	0.0366412213740458	0.0222463374932175	0.0490137477585176	0.1116424498804487	0.1015518649605227	0.0125950054288816	0.0525762355415352	0.0095212187159956	0.0	0.0920554854981084	0.2581941867656153	0.2285861713106295	0.022583559168925
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.007524913565182	0.0150724637681159	0.0152747470739932	0.0	0.0020213687554143	0.0	0.0040816326530612	0.0341974627688913	0.0108056872037914	0.0	0.0102915951972555	0.0	0.0	0.0742951485902971	0.0209459459459459	0.0315648901299016	0.0264915405164737	0.0063209645323656	0.0312780604609398	0.0121341898643825	0.0	0.0333468889792598	0.046327263718568	0.0203515263644773	0.0797266514806378	0.0	0.0	0.0111669458403126	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0051498988412727	0.0	0.0	0.0084121976866456	0.0	0.0	0.019546027742749	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0215578604840349	0.0156521739130434	0.0311446141638563	0.0	0.0101068437770719	0.0295260295260295	0.0408163265306122	0.0667402095973524	0.0124170616113744	0.0150093808630394	0.039451114922813	0.0301918735891647	0.025887573964497	0.0139700279400558	0.0845945945945945	0.0	0.0130231522707034	0.1112021538101369	0.0	0.0305733999524149	0.006749427503917	0.0	0.0199430199430199	0.0	0.0170842824601366	0.0	0.0068111455108359	0.0558347292015633	0.0	0.0738738738738738	0.0	0.0308396946564885	0.0	0.0328750747160789	0.0141622218135	0.0190579907432616	0.0134636264929424	0.0	0.0584874863982589	0.0	0.0	0.0	0.0	0.1153267088226437
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.002847264592231	0.0	0.0011902400317397	0.0	0.0	0.0	0.0074829931972789	0.0099282956425813	0.0003791469194312	0.0031269543464665	0.0	0.0	0.0	0.0217170434340868	0.0	0.0216098093966249	0.0651157613535173	0.009364391899801	0.0	0.0	0.0	0.0	0.0069367025888765	0.0	0.0	0.0	0.2513931888544892	0.0067001675041876	0.0	0.0	0.0	0.0	0.0146500271296798	0.0	0.0	0.0	0.0	0.0	0.0	0.095944177932839	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis	0.0	0.0063768115942028	0.0	0.0	0.0042352488208682	0.0124320124320124	0.0	0.0115830115830115	0.0040758293838862	0.0134459036898061	0.0385934819897084	0.0126975169300225	0.0114644970414201	0.0285750571501143	0.0289189189189189	0.0	0.0028940338379341	0.0255179679269577	0.0151152349595929	0.0	0.0	0.0122000813338755	0.0327015979189892	0.0185013876040703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.005694529184462	0.0	0.0	0.0646678424456202	0.084512465107325	0.1025641025641025	0.0	0.0	0.0523222748815165	0.0953721075672295	0.0244425385934819	0.0	0.0	0.0203200406400812	0.0	0.0248877018331916	0.0739091718610863	0.0	0.0420532774618377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0851871947911014	0.0053795576808129	0.0	0.0	0.0	0.0	0.0	0.0	0.0554854981084489	0.0	0.0	0.0
