#OTU ID	MTC10T1	MTC10T2	MTT10T4	MTT10T5	MTT10T7	MTT10T11	MTT10T12	MTT10T13	MTT10T14	MTT10T15	MTT10T9	MTB10T16	MTB10T17	MTB10T18	MTB10T19	MTB10T20	MTB10T21	MTB10T23	MTB10T24	MTB10T25
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12527072089e-05	2.25027565877e-05	4.97690264726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3750902403e-05	4.50055131754e-05	4.97690264726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43772560074e-05	2.25027565877e-05	1.80978278082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3750902403e-05	2.25027565877e-05	4.52445695205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	1.41153221822e-05	0.0	0.0	0.000103519668737	0.0	0.0	0.0	9.25651658768e-06	0.0	0.0	0.0	0.0	0.0	1.09207264467e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3750902403e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.0	0.000448674500969	3.06861421382e-05	1.41153221822e-05	0.0	1.59992320369e-05	8.75935658544e-05	0.000130633572828	0.00014626791782	0.000180978278082	0.000407286729858	0.0	4.92489534597e-05	0.0	2.42839276825e-05	0.0	0.0	2.06032635569e-05	0.0	9.21557062813e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43772560074e-05	6.7508269763e-05	2.26222847603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.875451201489999e-06	0.0	4.52445695205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.84979069195e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	3.81850639123e-05	1.02287140461e-05	2.82306443645e-05	0.0	0.0	0.0	8.25054144178e-05	6.7508269763e-05	0.0001493070794179	0.000481338862559	2.96028773997e-05	2.95493720758e-05	0.0	2.42839276825e-05	0.0	1.09207264467e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	1.02287140461e-05	7.0576610911100006e-06	0.0	7.99961601843e-06	7.963051441310001e-06	0.0	0.0	1.35733708562e-05	9.25651658768e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.03016317785e-05	8.60444505632e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.0	2.86387979342e-05	0.0	2.82306443645e-05	0.0	7.99961601843e-06	3.98152572066e-05	1.3750902403e-05	2.25027565877e-05	4.52445695205e-05	0.000425799763033	0.0	7.87983255356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Fructobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	7.0576610911100006e-06	0.0	0.0	2.38891543239e-05	0.0	3.37541348815e-05	3.61956556164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03016317785e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	6.74745620901e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0004469043280969	0.0007425909673939	0.000864171277842	0.0006386996445499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	3.3737281045e-05	0.0017851517379	0.000122744568553	0.000451690309831	0.000362302431955	0.000183991168424	0.000159261028826	0.0009488122658049	0.0005625689146919	0.000850597906986	0.00984893364929	0.0002072201417979	0.0002166953952229	6.33811106181e-05	0.00145703566095	0.000112542331263	0.0008190544835039	0.00013392121312	6.02311153942e-05	3.68622825125e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	5.39796496721e-05	0.0	0.0	0.0	0.0	7.99961601843e-06	0.0	0.000900684107395	0.0	4.52445695205e-06	3.70260663507e-05	0.0	3.93991627678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0707808156325	0.0223764474525999	0.106624115216	0.130051520926	0.0397928837764	0.0150312784986	0.0420050963529	0.0811303241775	0.0226265217489	0.0748526158148	0.0136996445498	0.0502212815085999	0.056882541246	0.126834656791	0.0286914605567999	0.0299567223581	0.0156166388188	0.0956197461678	0.056384928454	0.0536899144795
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.000161938949016	0.000190925319561	0.0018002536721099	0.0006987084480199	0.00172093655179	3.19984640737e-05	0.00115464245899	0.000584413352126	0.000348792727109	0.000678668542808	9.25651658768e-06	0.0012433208507899	0.0004629401625219	0.0020915766504	0.0040918418145	0.0002148535415029	0.0006989264925899	8.24130542278e-05	0.000232320016521	0.0004147006782659
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	1.3494912417999998e-05	0.0	2.04574280921e-05	1.41153221822e-05	0.0	4.79976961106e-05	7.96305144131e-05	0.0	0.0	1.80978278082e-05	9.25651658768e-06	0.0	0.0	9.05444437402e-06	1.21419638412e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.000249655879733	1.90925319561e-05	0.00181048238615	0.000268191121462	0.000467973974609	0.000175991552405	0.000318522057652	0.0002818934992609	0.000123765161232	0.000244320675411	0.000305465047393	8.8808632199e-05	0.000590987441517	0.000633811106181	0.000109277674571	0.0007264095926989	0.000109207264467	0.00773652546563	0.000722773384731	0.000469994102035
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Alkaliphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52445695205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.000904159132007	0.00029593424532	0.0027719815064899	0.0011927447244	0.00291351539031	0.000743964289714	0.00247650899825	0.00351335556396	0.0104187763001	0.00233461978726	0.00177725118483	0.00119891653469	0.00100467865058	0.0008873355486539	0.00301120703263	0.00033762699379	0.000163810896701	0.0014834349761	0.0011616000825999	0.00376916838691
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	0.0	9.54626597806e-06	0.0	0.0	0.0	2.39988480553e-05	0.0	0.0	0.0	0.0	5.55390995261e-05	0.0	2.95493720758e-05	4.52722218701e-05	0.0	0.0	2.18414528934e-05	6.18097906708e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	0.0	1.90925319561e-05	0.0	2.11729832733e-05	0.000105671542654	0.0	7.16674629718e-05	0.0	0.0	4.07201125685e-05	0.0	5.92057547994e-05	0.0	0.0	1.21419638412e-05	1.02311210239e-05	0.0	1.03016317785e-05	1.72088901126e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.000135863411983	1.59992320369e-05	6.37044115305e-05	0.0	0.0	4.52445695205e-05	2.7769549763e-05	0.0	0.0	0.0	1.21419638412e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Lutispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21419638412e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.0860368141211	0.0292593052228	0.0867394951107	0.0871268261698	0.0342526757544	0.0437898980849	0.0295508838987	0.0636047990649	0.0279259209253	0.134358273648	0.0937870260663999	0.0297656932254	0.095602068456	0.0801861593763	0.0244174892847	0.092356329483	0.0294750406797	0.119478325367	0.115764203788	0.0690614862871999
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.000735472726782	0.000334119309232	0.0013399615400399	0.0014327052014999	0.00075479673324	0.0003279842567559	0.000732600732601	0.00114820035065	0.000270033079052	0.0250926382560999	4.62825829384e-05	0.000148014386998	0.0004629401625219	0.00201914109541	0.000449252662126	0.000562711656316	0.00179099913726	0.000834432174056	0.000413013362703	0.000331760542613
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.0065180426978999	0.00594732370433	0.0480647273025	0.0432775778107	0.00596289419259	0.00833559989121	0.0337872272655	0.0849118223383	0.0492472827921	0.0731876156564	0.24178021327	0.00476606326135	0.00433390790446	0.0078502032722799	0.00647166672738	0.00764264740488	0.00908604440367	0.00753049283006	0.0033987557972399	0.00663521085226
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	6.74745620901e-06	0.0	0.0	7.0576610911100006e-06	0.0	0.0	0.0	0.0	0.0	4.52445695205e-06	0.0	0.0	0.0	1.8108888748e-05	0.0	1.02311210239e-05	0.0	1.03016317785e-05	8.60444505632e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.0152627459448	0.00507861350033	0.0177877337261	0.0351048062671999	0.0065365397098599	0.00305585331904	0.0093088071348899	0.0345285159339	0.0207812957087	0.0287755462151	0.0446719490520999	0.00380396974586	0.0073380940654999	0.00690854105738	0.00501463106643	0.0062102904615299	0.00313424849021	0.0151330970826	0.0514717903269	0.0085981273960499
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.00114032009932	0.00327436923048	0.00749764739577	0.00515209259651	0.00268707637033	0.00488776538726	0.00473801560758	0.0102237959366	0.00389297688967	0.00973210690387	0.0450884922986	0.00165776113438	0.00187146023147	0.0016388544317	0.00169987493777	0.00215876653605	0.00112483482401	0.00224575572771	0.0019704179179	0.00258035977588
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0.0001416965803889	0.0006205072885739	0.0003170901354279	0.0002399604770979	0.0	7.99961601843e-06	1.59261028826e-05	0.0	0.0	2.26222847603e-05	0.0	2.96028773997e-05	6.89485348436e-05	7.24355549922e-05	0.0	1.02311210239e-05	3.27621793402e-05	0.00013392121312	5.16266703379e-05	7.37245650251e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.0507273757793	0.00188061439768	0.0217155599198	0.0152233749735	0.00155488127047	0.000215989632498	0.00327281414238	0.0055484891196	0.0008438533720379	0.000615326145479	0.000768290876777	0.0043664244164499	0.0201723713371	0.0236411542606	0.00059495622822	0.00913639107437	0.0033199008398	0.0554227789681999	0.0454314698973	0.0147356974344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.0	0.0	0.0	7.0576610911100006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.0	0.0	2.82306443645e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.25651658768e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.06032635569e-05	0.0	9.21557062813e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.00230763002348	0.000305480511298	0.00136041896813	0.00182087656151	0.000301918693296	0.000975953154249	0.000390189520624	0.000996940424215	7.87596480569e-05	0.0031444975816799	4.62825829384e-05	0.00140613667648	0.0034868259049499	0.00308756553154	0.000182129457618	0.00201553084171	0.000447749784316	0.00338923685512	0.00328689801151	0.00152056915364
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.000789452376454	0.00792340076179	0.0117425637249	0.00860328887007	0.00294370725963	0.00869558261203	0.00828157349896	0.0150503626801	0.010722563514	0.0501581297705	0.130877888033	0.00489927620965	0.0034474267421799	0.00227266553788	0.0283272016416	0.0025168557718899	0.0254889755267	0.00309048953354	0.00384618694017	0.00719736066057
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0.0	0.0001718327876049	0.000225031709014	0.00082574634766	0.00122277070785	7.99961601843e-06	0.0003663003663	0.00013750902403	0.0	0.000918464761267	1.85130331754e-05	0.000858483444591	0.000226545185915	0.000507048884945	0.000218555349142	0.0005524805352919	0.000141969443807	7.21114224493e-05	0.0008432356155189	0.000516071955175
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0.0001416965803889	2.86387979342e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97690264726e-05	0.0	5.92057547994e-05	9.84979069195e-05	0.0	0.0	1.02311210239e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	7.963051441310001e-06	6.875451201489999e-06	0.0	0.0	8.33086492891e-05	0.0	9.84979069195e-06	0.0	2.42839276825e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.0533993684380999	0.0964554714423	0.107094636062	0.11021949326	0.158718657066	0.0882517639153	0.110750119446	0.0782701364777	0.2031548864739999	0.1248388162209999	0.112281546209	0.107488047838	0.126816055159	0.1138958557809999	0.148192668682	0.0456819553719	0.0568533018815999	0.0331506510630999	0.0490281279309	0.0439121940431
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	3.3737281045e-05	0.0	8.18297123686e-05	7.0576610911100006e-06	3.01918693296e-05	6.39969281474e-05	0.000326485109094	6.875451201489999e-06	1.12513782938e-05	0.000479592436918	0.0	0.0	9.84979069195e-06	2.71633331221e-05	0.0027683677558	0.0001023112102389	0.0004695912372089	0.0	8.60444505632e-06	7.37245650251e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0256403335942	0.018281099348	0.084151630457	0.0621356482462	0.0171489817792	0.230436939027	0.123984710941	0.0113788717385	0.0095299174148799	0.0532800050674	0.0113207197867	0.0195675019612	0.0280719034720999	0.0161531287633	0.0145824985733	0.0267748437195999	0.0190348261965999	0.0564838470414	0.00574776929762	0.0136482601003
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.0162681169199	0.0206963046404	0.00565647886748	0.00981014891665	0.0132542306357	0.0058317200774399	0.00941232680363	0.0055691154732	0.00265532527735	0.0050854896141099	0.000259182464455	0.0091916934326	0.021167200197	0.0170133009788	0.0187957600262	0.0142417204653	0.0197665148686	0.0252596011207999	0.013758507645	0.0157033323502999
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0297292920569	0.015245386767	0.219600261855	0.161147575693	0.0259046238848	0.0654848567269	0.0590301003344	0.0621334525078	0.00868606404285	0.0539677225241	0.00678502665877	0.0111158804636	0.0117311007141	0.0219298642739	0.0130404691655	0.0110905351899	0.0162828031321	0.0186871600462	0.0104371918532999	0.0323927307579
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85130331754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	3.3737281045e-05	6.68238618464e-05	1.02287140461e-05	1.41153221822e-05	0.0	7.99961601843e-06	0.0	0.00037127436488	5.62568914692e-05	4.52445695205e-05	1.85130331754e-05	4.44043160995e-05	0.0	0.0	7.28517830474e-05	0.0	0.000131048717361	1.03016317785e-05	8.60444505632e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas	6.74745620901e-06	0.0	1.02287140461e-05	0.0	0.0	0.0	0.0	1.3750902403e-05	0.0	0.0	9.25651658768e-06	0.0	9.84979069195e-06	0.0	1.21419638412e-05	0.0	0.0	0.0	0.0	0.0
