taxonomy	SRR5761074	SRR5761072	SRR5761061	SRR5761056	SRR5761078	SRR5760958	SRR5760872	SRR5761156	SRR5761157	SRR5761163	SRR5761051	SRR5761052	SRR5760938	SRR5760937	SRR5760861	SRR5760858	SRR5760892	SRR5761164	SRR5761158	SRR5761045	SRR5760959	SRR5760957	SRR5761010	SRR5761015	SRR5761023	SRR5761026	SRR5761197	SRR5761199	SRR5760932	SRR5760974	SRR5761102	SRR5761101	SRR5761129	SRR5761135	SRR5760877	SRR5760876	SRR5760881	SRR5760916	SRR5761000	SRR5761179	SRR5761110	SRR5760989	SRR5760952	SRR5760948
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.0	0.0	0.0	0.0	0.0031280076997112	0.0	0.0027016595908915	0.0380356776706992	0.0	0.0	0.0	0.0292001107113202	0.0558956347215253	0.0	0.0259624986131143	0.0054186556573345	0.0019470404984423	0.0012247397428046	0.01953125	0.0061165145893913	0.0010356731875719	0.0173848714629184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052539404553415	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0132223310479921	0.0	0.0	0.0871398453970484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0514018691588785	0.0154113084302918	0.0755208333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1060695344725987	0.0	0.0	0.0689655172413793	0.0	0.0	0.2072575017445917	0.0	0.0292529252925292	0.0	0.0325975359342915	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0267711394058112	0.0	0.0322932917316692	0.0729093464511595	0.0	0.0	0.0040524893863373	0.0006151322534344	0.0135408560311284	0.0056315366049879	0.0007398273736128	0.0011071132023249	0.0	0.0	0.0	0.0	0.0024662512980269	0.0	0.0	0.0	0.0	0.0031440724986129	0.0	0.0	0.0	0.0	0.0	0.0	0.0561514195583596	0.0	0.0	0.0	0.0	0.0	0.0481366459627329	0.0	0.0	0.0	0.0	0.0	0.0601369455194998	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0222004570682337	0.0020678246484698	0.0	0.0	0.0030076997112608	0.0301269125845095	0.0109996140486298	0.0136354316177978	0.0	0.0	0.01442663378545	0.0	0.0037129954841946	0.003531696980399	0.0058803949850216	0.0236098567926719	0.0131100726895119	0.0	0.0325520833333333	0.0150406096460443	0.003452243958573	0.0040687997040872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0272887323943661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.0	0.0014474772539288	0.0057722308892355	0.0019325368938861	0.0170837343599615	0.0245522476574546	0.0912774990351215	0.0	0.0020233463035019	0.0013408420488066	0.0	0.0023526155549404	0.000903161063723	0.0232209076461239	0.0029956729168978	0.0027093278286672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132042253521126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060313630880579	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.0	0.0032051282051282	0.0	0.0	0.0	0.0052188352508599	0.0183326900810497	0.0118925568997334	0.0	0.0	0.0056720098643649	0.0152228065319678	0.045258404415454	0.0	0.0083213136580494	0.0083860147077796	0.0112928348909657	0.0070422535211267	0.0	0.0129349242955981	0.0217491369390103	0.0038838542629924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026525198938992	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.009467841984982	0.0	0.0060842433697347	0.0	0.0039701636188642	0.0065235440635749	0.0106136626785025	0.0146606520401886	0.0	0.0	0.0092478421701602	0.0062275117630777	0.0	0.0077697333568779	0.0190835459891268	0.018707263578893	0.0040238836967808	0.0	0.0	0.0	0.0253164556962025	0.0198816349176992	0.0	0.0	0.0	0.0107250107250107	0.0318524727577535	0.0	0.0	0.0	0.0	0.028169014084507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078809106830122	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.0	0.004652605459057	0.0184087363494539	0.0	0.006135707410972	0.0039141264381449	0.0233500578927055	0.003793315562846	0.0008560311284046	0.0	0.0244143033292231	0.0639357874342651	0.0177621675865529	0.0	0.0140907577942971	0.0276093407302283	0.0197300103842159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009687240520343	0.0	0.0	0.0	0.0	0.0084371754932502	0.0053072055521535	0.0091145833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147318797878609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029708222811671	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.0045678144764581	0.0	0.0	0.0	0.0	0.003112840466926	0.0059890944846697	0.0	0.0	0.0011038635223281	0.0011478015186297	0.0130922001553311	0.0	0.0075285565939771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0305555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212215320910973	0.0237264480111653	0.0	0.0	0.0	0.0641683778234086	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0	0.0007237386269644	0.0	0.0	0.0	0.0	0.0	0.0027680951404551	0.0	0.0	0.0032059186189889	0.0	0.0	0.0	0.0032175746144458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246913580246913	0.0	0.0038610038610038	0.0	0.0180094786729857	0.0	0.0	0.0628778718258766	0.0	0.0	0.4756578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.0207313091740124	0.0	0.0	0.0	0.0	0.0	0.0270165959089154	0.0021529628870207	0.0096498054474708	0.0091177259318852	0.0242909987669543	0.0	0.0	0.0	0.0	0.0383176364340085	0.0	0.0	0.0	0.0071192218991276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132588974180041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0132843079112798	0.0	0.0191716218987082	0.0	0.0001787789398408	0.0	0.0030445613063935	0.0680381334671349	0.0018541409147095	0.015533118828359	0.017159076248226	0.0054517133956386	0.0	0.0	0.0069186804371803	0.0107019562715765	0.0062881449972258	0.0	0.0	0.0	0.0	0.0234702430846605	0.0	0.0	0.0	0.0217654171704957	0.0	0.0	0.0059210526315789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132253434488415	0.0	0.0	0.007521578298397	0.0172986437863271	0.0331159056698444	0.003531696980399	0.0023299678242538	0.0028383434395561	0.0063603322949117	0.0	0.0	0.0333901534142183	0.0107019562715765	0.0016645089698538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069324090121317
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0	0.0	0.0	0.0	0.1055628039378484	0.026051717483597	0.0078941972524092	0.0031906614785992	0.003039241977295	0.0	0.0058123443122059	0.0197691921726041	0.0027370651598092	0.0	0.0016772029415559	0.0	0.0	0.0	0.0	0.0	0.0	0.0100614868641699	0.0174897119341563	0.0347222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100795755968169	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0034280117531831	0.0	0.0	0.0008784258608573	0.0	0.0009488791365199	0.0	0.0	0.0035019455252918	0.0017877893984088	0.0041923551171393	0.0116246886244118	0.0010035122930255	0.0007063393960798	0.0	0.0072248742097793	0.0064901349948078	0.0012247397428046	0.0	0.0345934021859019	0.0626006904487917	0.0060107268355835	0.0	0.0	0.0291666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027002700270027	0.0	0.0	0.0	0.0	0.0	0.0623916811091854
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Ruminobacter; s__	0.0	0.0024813895781637	0.0304212168486739	0.0	0.0026467757459095	0.0002372197841299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004050405040504	0.0	0.0	0.0	0.0	0.0030647985989492	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0058765915768854	0.0	0.0074882995319812	0.0012297962052002	0.0	0.0	0.0295252798147433	0.0	0.0	0.0	0.0	0.0012455023526155	0.0	0.0025604803107893	0.014867413735715	0.0009031092762224	0.0031152647975077	0.0209226372729128	0.0	0.0106286974832046	0.0	0.0143332716848529	0.0	0.0	0.0	0.0034320034320034	0.0	0.0	0.0	0.0	0.0036275695284159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121317157712305
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.0107737512242899	0.0025847808105872	0.0028081123244929	0.0	0.0	0.0	0.0	0.0	0.0007782101167315	0.0	0.0004932182490752	0.0059507334624965	0.0005017561465127	0.0	0.0	0.0	0.0042834890965732	0.0	0.0	0.0	0.0043728423475258	0.0025892361753282	0.0	0.0	0.0111111111111111	0.0	0.0	0.0	0.0088328075709779	0.0023571007660577	0.0	0.0	0.0	0.0	0.0046583850931677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0	0.0	0.0	0.0049816154667299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088760679019194	0.0	0.0116822429906542	0.0323535415390896	0.0	0.0	0.0156501726121979	0.0219160347697429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147318797878609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0029382957884427	0.0	0.0021840873634945	0.0040407589599437	0.0	0.0	0.0	0.0	0.0010116731517509	0.0013408420488066	0.0	0.0	0.0	0.0	0.0	0.0034834214940007	0.0105140186915887	0.0313329250867524	0.0	0.0087235535947057	0.0	0.002959127057518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111962286387743	0.0	0.0	0.0	0.0	0.0	0.0	0.0203125	0.0	0.0	0.0	0.0110151830902054	0.0102533172496984	0.0	0.0329289428076256
