#OTU ID,MTT7T10,MTT7T19,TTC2T2,BJN10T5,MTC4T1,MTT3T13,MTT7T12,MTB7T22,MTT10T11,MTT9T11,MTT9T18,MTT10T12,MTT9T13,MTT9T6,BJN7T3,MTC10T2,MTT7T18,MTT4T9a,MTT2T12,MTT2T17,MTT10T4,MTT4T12b,MTT1T17,MTB5T21,BJN2T1,MTT7T5,MTT3T15,TTC4T2,MTT5T18,MTT5T19,MTT5T9,TTN7T1,MTB4T22,MTB2T21,MTC10T1,MTC7T2,MTT5T7,MTT5T13,MTT5T6,MTB10T20,MTB5T22,MTB9T25,MTT3T19,MTB8T27,MTB6T24,MTT7T14,MTT6T17,MTT5T15,MTC5T1,MTB5T24,MTT10T15,MTB10T18,MTT3T18,MTC8T1,TTN13T1,MTT8T14,BJN6T4,BJN3T4,MTT7T13,BJN6T3,BJN1T3,BJN6T5,BJN6T2,BJN1T5,BJN1T4,BJN9T6,BJN5T3,BJN6T6,MTB3T22,MTT6T16,MTT6T18,TTN12T2,TTN12T1,BJN9T5,BJN1T1,BJN1T2,BJN5T2,MTB6T25,MTB6T26,MTT1T5,MTT10T13,BJN3T6,TTN6T1,MTT1T4,TTN13T2,BJN10T3,MTB8T26,MTT1T8,MTT6T13,MTT6T11,MTB9T23,MTT10T5,MTB10T21,MTB8T24,MTB10T19,MTB10T17,MTB10T24,MTT10T7,MTT2T9,MTT7T17,MTT3T11,MTT6T5,TTN3T1,MTC8T2,MTB6T29,MTC1T1,MTC1T2,MTT1T12,MTT1T15,MTT1T11,MTT9T9,TTP1T3,BJN9T1,MTC7T1,MTT2T7,MTT4T12a,TTC3T2,MTB10T25,MTT6T7,BJN5T5,TTP1T1,MTT3T7,MTB8T23,MTT8T12,MTT3T12,MTT8T6,TTN4T1,MTC6T1,MTT4T17,TTP1T2,TTN6T2,BJN3T2,MTT3T5a,MTB10T23,MTT9T17,MTT7T8,TTC2T1,MTT7T4,BJN3T1,MTT9T4,MTT1T9,MTT5T11,BJN10T6,MTC9T2,BJN10T1,BJN10T4,BJN1T6,BJN10T2,TTP3T1,MTB9T24,MTT5T4,BJN9T2,BJN8T2,MTT2T13,TTC1T1,MTT6T3,MTB8T22,MTT6T15,MTT5T14,BJN4T5,MTT9T14,BJN8T4,BJN8T1,TTN1T2,BJN9T3,TTN8T1,MTT3T17,MTC2T1,TTN10T1,MTB3T23,TTN10T2,TTN14T1,MTB7T23,MTT2T19,TTN11T1,MTT4T9b,BJN3T5,BJN5T6,MTT8T15,MTT3T9,MTB3T24,MTT9T12,MTB2T22,TTN14T2,MTT2T4,MTT8T9,TTN5T1,BJN7T1,MTT9T26,MTT1T13,MTT10T9,MTT6T14,MTT5T17,TTN2T2,MTT7T9,MTT8T17,MTB8T30,MTT8T4,TTN11T2,MTT8T11,MTT8T13,MTT2T15,TTP2T1,BJN7T4,MTB8T28,MTT2T14,TTP2T2,MTT2T18,MTT3T4,TTC4T1,MTC9T1,MTB8T21,MTB6T23,BJN8T3,BJN2T4,BJN2T6,MTT9T15,MTB10T16,MTT8T7,MTB6T21,BJN5T4,MTT6T12,MTT6T19,MTT3T5b,MTB8T25,MTT6T20,MTC6T2,MTB2T24,MTB5T23,MTB9T27,TTN7T2,BJN2T3,MTB3T21,MTB2T25,MTB4T21,MTB4T23,MTB4T24,MTC4T2,TTN4T2,MTB8T29,MTB6T22,MTB4T25,MTB6T27,BJN7T2,BJN2T5,MTC3T2,TTN1T1,TTN9T1,TTN2T1,TTN9T2,BJN4T2,TTC1T2,MTC3T1,BJN9T4,MTT7T7,BJN2T2,MTB7T21,MTT6T9,MTB6T28,TTN3T2,MTT6T4,TTN5T2,MTT7T3,TTC3T1,MTB5T25,MTT3T14,MTB3T25,MTT6T8,BJN4T4,BJN4T6,BJN3T3,MTB2T23,MTT2T5,MTT10T14,MTT4T14,MTB9T21,MTB7T24,BJN4T1,TTN8T2,BJN5T1,MTC2T2,MTB9T22,MTC5T2,BJN4T3,MTT5T12,BJN8T6,BJN8T5
k__Archaea;p__Euryarchaeota,0.0,2.00820687208e-05,1.59588898996e-05,0.0,0.0,5.7219149342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91013453714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012666779260299998,0.0,0.0,0.0,0.0,0.0,0.0,1.3494912417999997e-05,5.16763818265e-06,0.0,0.0,3.54320943911e-05,0.0,0.0,0.0,2.902353228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040199989900001e-05,0.0,0.00308298884913,4.13530725333e-05,0.0,0.0,6.6801605910599995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43164947494e-05,3.11103275917e-05,0.00040884881433800015,0.00114476629808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225451266163,0.0,0.0,0.0,3.38747649938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30947797857e-05,0.0,8.05127049048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86847195358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764388684743,0.0,0.0,0.0,1.09776714163e-05,0.0,0.223781097265,0.0,0.0,2.74258131754e-05,0.0,0.0,0.0,0.0,6.920175772460001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47539049285e-05,0.0,0.0,0.0,0.000223585026191,0.0,0.0,0.0,0.0,0.0,3.33636386384e-05,0.0,1.32692869085e-05,0.0007527017597839999,3.82800761774e-05,0.0,0.0,0.100100281895,0.0,0.0,0.307518695175,0.0,0.120128657398,0.006490000000000001,0.0,2.50021876914e-05,0.0680991843821,0.0,0.0,0.0,0.0,7.89430246661e-05,0.0,0.0,0.0,0.000363744585166,0.0,0.0,0.0380138380138,0.0,0.0,3.477958438400001e-05,1.85130331754e-05,0.000105335229367,0.0,0.0,0.0,0.0,0.0,0.0,0.0793851149946,0.0,0.0,0.0,0.08762650504139999,0.0,0.0,0.0,0.0230559238749,0.0,0.0,0.0,0.0,0.0,0.0,4.5921588887e-05,0.0,0.0,7.4877762053399995e-06,0.0,0.0,0.0,0.0,0.0,2.94511773108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217027794171,0.0,0.0,0.0,0.0,9.81845673497e-06,0.0,0.0,5.15525922362e-05,7.31303019469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286840835208,0.0,2.41043235122e-05,0.0,4.34128270433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25027565877e-05,0.0,0.0,0.0,0.0,0.263298405889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria,0.0,2.00820687208e-05,1.59588898996e-05,0.0,0.0,5.7219149342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91013453714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012666779260299998,0.0,0.0,0.0,0.0,0.0,0.0,1.3494912417999997e-05,5.16763818265e-06,0.0,0.0,3.54320943911e-05,0.0,0.0,0.0,2.902353228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040199989900001e-05,0.0,0.00308298884913,4.13530725333e-05,0.0,0.0,6.6801605910599995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43164947494e-05,3.11103275917e-05,0.00040884881433800015,0.00114476629808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225451266163,0.0,0.0,0.0,3.38747649938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30947797857e-05,0.0,8.05127049048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86847195358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764388684743,0.0,0.0,0.0,1.09776714163e-05,0.0,0.223781097265,0.0,0.0,2.74258131754e-05,0.0,0.0,0.0,0.0,6.920175772460001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47539049285e-05,0.0,0.0,0.0,0.000223585026191,0.0,0.0,0.0,0.0,0.0,3.33636386384e-05,0.0,1.32692869085e-05,0.0007527017597839999,3.82800761774e-05,0.0,0.0,0.100100281895,0.0,0.0,0.307518695175,0.0,0.120128657398,0.006490000000000001,0.0,2.50021876914e-05,0.0680991843821,0.0,0.0,0.0,0.0,7.89430246661e-05,0.0,0.0,0.0,0.000363744585166,0.0,0.0,0.0380138380138,0.0,0.0,3.477958438400001e-05,1.85130331754e-05,0.000105335229367,0.0,0.0,0.0,0.0,0.0,0.0,0.0793851149946,0.0,0.0,0.0,0.08762023076780001,0.0,0.0,0.0,0.0229155292099,0.0,0.0,0.0,0.0,0.0,0.0,4.5921588887e-05,0.0,0.0,7.4877762053399995e-06,0.0,0.0,0.0,0.0,0.0,2.94511773108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217027794171,0.0,0.0,0.0,0.0,9.81845673497e-06,0.0,0.0,5.15525922362e-05,7.31303019469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286840835208,0.0,2.41043235122e-05,0.0,4.34128270433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25027565877e-05,0.0,0.0,0.0,0.0,0.263298405889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales,0.0,2.00820687208e-05,1.59588898996e-05,0.0,0.0,5.7219149342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91013453714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012666779260299998,0.0,0.0,0.0,0.0,0.0,0.0,1.3494912417999997e-05,5.16763818265e-06,0.0,0.0,3.54320943911e-05,0.0,0.0,0.0,2.902353228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040199989900001e-05,0.0,0.00308298884913,4.13530725333e-05,0.0,0.0,6.6801605910599995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43164947494e-05,3.11103275917e-05,0.00040884881433800015,0.00114476629808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225451266163,0.0,0.0,0.0,3.38747649938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30947797857e-05,0.0,8.05127049048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86847195358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764388684743,0.0,0.0,0.0,1.09776714163e-05,0.0,0.223781097265,0.0,0.0,2.74258131754e-05,0.0,0.0,0.0,0.0,6.920175772460001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47539049285e-05,0.0,0.0,0.0,0.000223585026191,0.0,0.0,0.0,0.0,0.0,3.33636386384e-05,0.0,1.32692869085e-05,0.0007527017597839999,3.82800761774e-05,0.0,0.0,0.100100281895,0.0,0.0,0.307518695175,0.0,0.120128657398,0.006490000000000001,0.0,2.50021876914e-05,0.0680991843821,0.0,0.0,0.0,0.0,7.89430246661e-05,0.0,0.0,0.0,0.000363744585166,0.0,0.0,0.0380138380138,0.0,0.0,3.477958438400001e-05,1.85130331754e-05,0.000105335229367,0.0,0.0,0.0,0.0,0.0,0.0,0.0793851149946,0.0,0.0,0.0,0.08762023076780001,0.0,0.0,0.0,0.0229155292099,0.0,0.0,0.0,0.0,0.0,0.0,4.5921588887e-05,0.0,0.0,7.4877762053399995e-06,0.0,0.0,0.0,0.0,0.0,2.94511773108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217027794171,0.0,0.0,0.0,0.0,9.81845673497e-06,0.0,0.0,5.15525922362e-05,7.31303019469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286840835208,0.0,2.41043235122e-05,0.0,4.34128270433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25027565877e-05,0.0,0.0,0.0,0.0,0.263298405889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae,0.0,2.00820687208e-05,1.59588898996e-05,0.0,0.0,5.7219149342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91013453714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012666779260299998,0.0,0.0,0.0,0.0,0.0,0.0,1.3494912417999997e-05,5.16763818265e-06,0.0,0.0,3.54320943911e-05,0.0,0.0,0.0,2.902353228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040199989900001e-05,0.0,0.00308298884913,4.13530725333e-05,0.0,0.0,6.6801605910599995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43164947494e-05,3.11103275917e-05,0.00040884881433800015,0.00114476629808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225451266163,0.0,0.0,0.0,3.38747649938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30947797857e-05,0.0,8.05127049048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86847195358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764388684743,0.0,0.0,0.0,1.09776714163e-05,0.0,0.223781097265,0.0,0.0,2.74258131754e-05,0.0,0.0,0.0,0.0,6.920175772460001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47539049285e-05,0.0,0.0,0.0,0.000223585026191,0.0,0.0,0.0,0.0,0.0,3.33636386384e-05,0.0,1.32692869085e-05,0.0007527017597839999,3.82800761774e-05,0.0,0.0,0.100100281895,0.0,0.0,0.307518695175,0.0,0.120128657398,0.006490000000000001,0.0,2.50021876914e-05,0.0680991843821,0.0,0.0,0.0,0.0,7.89430246661e-05,0.0,0.0,0.0,0.000363744585166,0.0,0.0,0.0380138380138,0.0,0.0,3.477958438400001e-05,1.85130331754e-05,0.000105335229367,0.0,0.0,0.0,0.0,0.0,0.0,0.0793851149946,0.0,0.0,0.0,0.08782728179646701,0.0,0.0,0.0,0.0229155292099,0.0,0.0,0.0,0.0,0.0,0.0,4.5921588887e-05,0.0,0.0,7.4877762053399995e-06,0.0,0.0,0.0,0.0,0.0,2.94511773108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217027794171,0.0,0.0,0.0,0.0,9.81845673497e-06,0.0,0.0,5.15525922362e-05,7.31303019469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286840835208,0.0,2.41043235122e-05,0.0,4.34128270433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25027565877e-05,0.0,0.0,0.0,0.0,0.263298405889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,2.00820687208e-05,1.59588898996e-05,0.0,0.0,5.7219149342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91013453714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012666779260299998,0.0,0.0,0.0,0.0,0.0,0.0,1.3494912417999997e-05,5.16763818265e-06,0.0,0.0,3.54320943911e-05,0.0,0.0,0.0,2.902353228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040199989900001e-05,0.0,0.00308298884913,4.13530725333e-05,0.0,0.0,6.6801605910599995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43164947494e-05,3.11103275917e-05,0.00020994939114700006,0.000898853537752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021817864467400005,0.0,0.0,0.0,3.38747649938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30947797857e-05,0.0,8.05127049048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86847195358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764388684743,0.0,0.0,0.0,1.09776714163e-05,0.0,0.223781097265,0.0,0.0,2.74258131754e-05,0.0,0.0,0.0,0.0,6.920175772460001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47539049285e-05,0.0,0.0,0.0,0.000223585026191,0.0,0.0,0.0,0.0,0.0,3.33636386384e-05,0.0,1.32692869085e-05,0.0007527017597839999,3.82800761774e-05,0.0,0.0,0.100100281895,0.0,0.0,0.307518695175,0.0,0.120128657398,0.006490000000000001,0.0,2.50021876914e-05,0.0680991843821,0.0,0.0,0.0,0.0,7.89430246661e-05,0.0,0.0,0.0,0.000363744585166,0.0,0.0,0.0380138380138,0.0,0.0,3.477958438400001e-05,1.85130331754e-05,0.000105335229367,0.0,0.0,0.0,0.0,0.0,0.0,0.0793851149946,0.0,0.0,0.0,0.086359101775,0.0,0.0,0.0,0.0229155292099,0.0,0.0,0.0,0.0,0.0,0.0,4.5921588887e-05,0.0,0.0,7.4877762053399995e-06,0.0,0.0,0.0,0.0,0.0,2.94511773108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217027794171,0.0,0.0,0.0,0.0,9.81845673497e-06,0.0,0.0,5.15525922362e-05,7.31303019469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286840835208,0.0,2.41043235122e-05,0.0,4.34128270433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25027565877e-05,0.0,0.0,0.0,0.0,0.263298405889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000198899423192,0.000245912760328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.272621489139999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105407796412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2742735959699995e-06,0.0,0.0,0.0,0.000140394665003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2742735959699995e-06,0.0,0.0,0.0,0.000140394665003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
