taxonomy	SRR5761068	SRR5761065	SRR5761122	SRR5761121	SRR5760994	SRR5761081	SRR5761188	SRR5761191	SRR5761032	SRR5761036	SRR5761053	SRR5761046	SRR5760855	SRR5761092	SRR5760966	SRR5760968	SRR5760891	SRR5760889	SRR5760887	SRR5761169	SRR5761138	SRR5761012	SRR5761017	SRR5761014	SRR5761022	SRR5761200	SRR5760934	SRR5760977	SRR5761104	SRR5761096	SRR5761132	SRR5761133	SRR5761127	SRR5761128	SRR5760882	SRR5760918	SRR5761002	SRR5761008	SRR5760901	SRR5761112	SRR5761107	SRR5760988	SRR5760950
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0083140248057789	0.0040886593501183	0.0479072112960161	0.0047495193938708	0.0	0.0	0.0	0.0020939972080037	0.0043223217042297	0.0023983315954118	0.0	0.0166409861325115	0.0090988818241613	0.0114012504597278	0.0168855534709193	0.0034602076124567	0.0053676865271068	0.0204654233371843	0.0	0.0142857142857142	0.0	0.0	0.0	0.0032044862807931	0.0	0.0	0.0	0.085	0.0426136363636363	0.0222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1396235406242554	0.0568297655453618	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.0	0.0	0.0	0.0011766683476214	0.0004523351803686	0.0051751592356687	0.022555017806593	0.0053665081107452	0.0079106561191251	0.0003087372645878	0.0066736183524504	0.0128909047505371	0.047919876733436	0.006358254768691	0.0185117077356871	0.0467792370231394	0.1554325259515571	0.0420021470746108	0.0113880178247235	0.0261244608749229	0.1135338345864661	0.0084811102544333	0.0160041300980898	0.0157189089227924	0.0054743307296882	0.0223152022315202	0.0099540581929555	0.0	0.0	0.0	0.0045454545454545	0.0	0.0	0.0	0.0070372976776917	0.0	0.0	0.0	0.0021443888491779	0.0	0.0086778968861664	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0721134638433879	0.0114488210440234	0.0	0.0011766683476214	0.0	0.0	0.0094055337412108	0.0	0.0	0.00998250488834	0.002919708029197	0.0625447600859393	0.0516178736517719	0.0654461740846305	0.0	0.0759224515322076	0.0049826989619377	0.0221417069243156	0.0	0.0280961182994454	0.0195488721804511	0.0	0.0	0.0	0.0002670405233994	0.0	0.0	0.0	0.0142857142857142	0.0085227272727272	0.0	0.0	0.1927710843373494	0.0429042904290429	0.0	0.162294081757169	0.0146923783287419	0.0	0.0	0.0	0.0188871873404798	0.0029224229543039	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0	0.0271142672692059	0.0356362413851067	0.0	0.0	0.0093142178796456	0.0100012196609342	0.0	0.0089533806730472	0.0123044838373305	0.0095488183337312	0.0	0.0076737557553168	0.0053941400024518	0.0	0.0109342560553633	0.0	0.0	0.0081330868761552	0.0	0.0	0.0	0.0	0.0054743307296882	0.0627615062761506	0.0	0.0	0.0	0.0577651515151515	0.0	0.1009771986970684	0.0	0.0	0.0781140042223786	0.0292861500915192	0.0275482093663911	0.0094117647058823	0.005956635692161	0.0	0.0311383358856559	0.011424017003188	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0235791195311435	0.0	0.014288115649689	0.0280447811828564	0.0	0.0	0.0075618977924137	0.002442996742671	0.0	0.0	0.0347338266889472	0.0078582434514637	0.0348607761455821	0.015937231825426	0.0098811757348342	0.0069204152249134	0.0165056360708534	0.0	0.0507701786814541	0.0	0.0	0.0	0.0	0.0010014019627478	0.0	0.0137825421133231	0.0	0.0	0.0284090909090909	0.004040404040404	0.0	0.0585197934595524	0.0	0.0	0.073215375228798	0.014998469543924	0.0385026737967914	0.0	0.023190621814475	0.0	0.0122210414452709	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.0	0.0	0.0021519259737465	0.0	0.0	0.0	0.0	0.0089035248201	0.0511865984178687	0.0	0.0	0.0057292910002387	0.0	0.0061390046042534	0.0	0.0771732332707942	0.0	0.0	0.0	0.0018484288354898	0.0	0.0084811102544333	0.0046463603510583	0.0	0.4766005741371253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.0	0.006269592476489	0.0	0.0	0.0118737984846771	0.0122412420382165	0.0031960551547803	0.0	0.0054676593764541	0.0060718328702274	0.0	0.0	0.0	0.0107432580574435	0.0186343018266519	0.0	0.0055363321799307	0.0	0.0069318369367882	0.0088724584103512	0.0	0.0	0.0201342281879194	0.0110957004160887	0.0	0.0	0.0	0.0	0.0364285714285714	0.0	0.0186868686868686	0.0694896851248642	0.0	0.0	0.05981703026038	0.0195241000610128	0.0186715641261095	0.0250267379679144	0.032880629020729	0.0	0.0	0.0	0.2878338278931751
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0	0.0	0.0	0.0	0.0	0.0223925159235668	0.0102273764952972	0.0530552506403219	0.017915309446254	0.0109087166821035	0.0304483837330552	0.0037001671043208	0.0087827426810477	0.0035080026310019	0.0028196640921907	0.0	0.0256055363321799	0.0071121846484165	0.006766793200198	0.0034504004929143	0.0285714285714285	0.0516576715497301	0.0	0.0	0.0009346418318979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0330752990851513	0.0	0.0	0.0	0.0	0.0028032619775739	0.0	0.0	0.0048219584569732
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0	0.0	0.007962126102862	0.0072281055639603	0.0	0.0	0.0	0.0106110501280643	0.0	0.0453843778944118	0.0	0.0	0.0	0.0008770006577504	0.0	0.0	0.0	0.0	0.0006601749463607	0.0	0.0	0.0	0.0	0.0	0.0028706856265438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0339761248852157	0.0	0.0	0.0	0.0500255232261357	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0068147744309663	0.0	0.0	0.0	0.0	0.011323166834079	0.0	0.0	0.0	0.0	0.0364048698973502	0.0	0.0141416356062267	0.0	0.0	0.0	0.0	0.0	0.0516327788046826	0.0	0.0	0.0	0.0	0.0	0.0	0.0229709035222052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185847033595425	0.0129969418960244	0.0	0.038788522848034	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.0895700636942675	0.0189023833439868	0.0010976948408342	0.0023266635644485	0.0009262117937635	0.0058394160583941	0.0014323227500596	0.0	0.0017540013155009	0.0020840995464018	0.0	0.0301730103806228	0.0216049382716049	0.0095725367222313	0.01392483056069	0.0203007518796992	0.0	0.0	0.0	0.0012684424861472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.0	0.0	0.0	0.0072139530636471	0.0	0.0107026523964634	0.0	0.0	0.0	0.0	0.0	0.0	0.0056285178236397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1492329149232915	0.0	0.2896321070234113	0.0	0.0	0.0	0.0	0.0	0.1518151815181518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0079904115061925	0.0	0.0	0.0	0.0120999660748614	0.0	0.0	0.0026832540553726	0.0009306654257794	0.0	0.0007299270072992	0.0	0.0	0.0	0.0	0.0	0.0083044982698961	0.0	0.0014853936293117	0.0158964879852125	0.0105263157894736	0.0	0.0	0.0	0.0	0.0	0.0	0.020066889632107	0.0507142857142857	0.0284090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0168350168350168	0.0	0.0	0.0672782874617737	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0217738713543747	0.0072236608968243	0.0152786744136001	0.0126071608673726	0.0	0.0204020700636942	0.010136060633732	0.0017075253079643	0.0043043275942298	0.0341669239477204	0.0147028154327424	0.0050131296252088	0.0	0.0067967550975663	0.0188794900085815	0.0023764853033145	0.0012456747404844	0.0041599570585077	0.0211255982835451	0.003573629081947	0.0	0.0	0.0092927207021166	0.0	0.0042726483743908	0.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.0315621254494606	0.0070873654082049	0.0	0.0	0.0	0.0060708598726114	0.0021915806775636	0.0934260275643371	0.0	0.0726561695996706	0.0	0.004296968250179	0.0146379044684129	0.0	0.0	0.0047529706066291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008686210640608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090329436769394	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.0	0.0	0.0	0.0	0.0	0.0038813694267515	0.0049310565245183	0.0245151847786315	0.0200093066542577	0.0056601831841103	0.0101147028154327	0.0053712103127238	0.0	0.0018636263977197	0.0170405786441093	0.0	0.0204844290657439	0.0104669887278582	0.0	0.0038200862600123	0.0360902255639097	0.0	0.0	0.0	0.0027371653648441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0	0.0009540684203352	0.0144179040241015	0.0053790553034123	0.0	0.002687101910828	0.0061181627248653	0.0019514574948164	0.0	0.0122465781619841	0.0072992700729927	0.0038195273334924	0.0041602465331278	0.0021925016443762	0.0068652690940296	0.0026266416510318	0.0	0.0	0.0079220993563294	0.0016019716574245	0.0	0.0	0.0283944243675787	0.0	0.0037385673275919	0.0460251046025104	0.0	0.0	0.0	0.0094696969696969	0.0025252525252525	0.020629750271444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056151097498723	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.0061925689172992	0.0	0.0	0.0	0.0	0.0	0.0129668523422518	0.0030491523356506	0.0	0.0044252341257589	0.013660062565172	0.0170685127715445	0.0	0.0050427537820653	0.0	0.0	0.0022145328719723	0.0106011808910359	0.0468724211916157	0.0009858287122612	0.0	0.0	0.0	0.0	0.0153548300954669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0	0.0	0.0030126963632451	0.0	0.0	0.0	0.0021915806775636	0.0014635931211123	0.0013959981386691	0.0	0.0004171011470281	0.0	0.0	0.0033983775487831	0.0	0.0	0.0	0.0161030595813204	0.0069318369367882	0.0	0.0	0.0	0.0	0.0	0.0	0.0320781032078103	0.0	0.0	0.0	0.053030303030303	0.0	0.0	0.0103270223752151	0.0	0.0	0.0573520439292251	0.0082644628099173	0.0	0.0	0.0	0.0592138846350178	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.030425281559926	0.00418410041841	0.0	0.0473016162907497	0.0014635931211123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145328719723183	0.0783682232957595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257575757575757	0.0	0.0	0.0	0.0	0.0	0.0	0.0085561497326203	0.0	0.0	0.0535987748851454	0.0103613177470775	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0689172992409109	0.0	0.0778997202496234	0.0196671709531013	0.0	0.0009952229299363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018492834026814	0.0	0.00976290097629	0.0	0.0	0.0	0.0284090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0036730945821854	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.0	0.0	0.0	0.0	0.0059934411398846	0.0	0.008948954433385	0.0017075253079643	0.0176826430898092	0.0096737676237521	0.0022940563086548	0.0	0.0	0.0108528831396623	0.0102979036410445	0.0	0.0076124567474048	0.0085882984433709	0.0069318369367882	0.0060382008626001	0.0	0.0	0.0	0.0	0.0	0.0	0.0275650842266462	0.0140468227424749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103613177470775	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0361265923566879	0.004748424801388	0.0	0.0	0.0077184316146958	0.0022940563086548	0.0046550489376939	0.0020030816640986	0.0008770006577504	0.0093171509133259	0.0	0.0	0.0	0.0488529460306981	0.0	0.0	0.0	0.0	0.0	0.0012016823552974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0	0.0	0.0	0.0	0.0	0.0036823248407643	0.0068486896173865	0.0146359312111233	0.0112843182875756	0.0028815478028198	0.0112617309697601	0.0	0.0047765793528505	0.0047138785354089	0.0069878631849944	0.0	0.0314186851211072	0.0076489533011272	0.0133685426638059	0.0	0.0436090225563909	0.0	0.0	0.0171058714748035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492610837438423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0	0.0	0.0	0.0	0.0114450636942675	0.0044744772166925	0.0117087449688986	0.0090739879013494	0.0065863949778738	0.0008342022940563	0.0047744091668656	0.0013867488443759	0.0	0.0014711290915777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003338006542492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133708655876143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.0	0.0022616759018432	0.0	0.0010044744772166	0.018050981827052	0.0	0.0025728105382319	0.0010427528675703	0.0031033659584626	0.0032357473035439	0.0143608857706643	0.0289322054676964	0.0035021888680425	0.002076124567474	0.0068438003220611	0.0062716619904274	0.0046826863832409	0.0	0.0	0.0072276716572018	0.0	0.0042058882435409	0.0	0.010719754977029	0.0040133779264214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064279155188246	0.001711229946524	0.0	0.0020387359836901	0.0	0.0	0.059347181008902
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Ruminobacter; s__	0.0	0.0	0.0	0.0	0.013909306796336	0.0	0.00301342343165	0.0	0.0017449976733364	0.0	0.0	0.0	0.0117103235747303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040056078509913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0	0.0009540684203352	0.0	0.0	0.0	0.0	0.0	0.0212221002561287	0.0	0.0041164968611711	0.0021897810218978	0.0031033659584626	0.0	0.0	0.0	0.0006253908692933	0.0128719723183391	0.0077831454643048	0.0217857732299059	0.0016019716574245	0.0	0.0	0.0	0.0032362459546925	0.0044729287669403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119786096256684	0.0007147962830593	0.0	0.0	0.0	0.1086795252225519
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.0	0.0051792285675344	0.0030126963632451	0.0	0.0019224245165667	0.0127388535031847	0.0	0.0	0.0	0.0004116496861171	0.0020855057351407	0.0	0.0020030816640986	0.013922385441789	0.0053941400024518	0.0027517198248905	0.0088581314878892	0.0114063338701019	0.0089123617758706	0.0	0.0	0.0	0.0	0.0	0.0137525869550704	0.0	0.001531393568147	0.0	0.0107142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064279155188246	0.0	0.0	0.0025484199796126	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0070313213405168	0.0	0.0	0.0	0.0	0.0	0.0	0.0208287656215742	0.0270932941032242	0.0	0.0	0.038647342995169	0.007592011883149	0.0277264325323475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096988259315977	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0027259097723865	0.0021519259737465	0.0085728693898134	0.0257831052810132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095373821530366	0.0	0.0	0.0002768166089965	0.0	0.0	0.0040665434380776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053511705685618	0.0	0.0	0.0	0.0	0.0654044750430292	0.0	0.0	0.0286760219646125	0.0107131925313743	0.0085561497326203	0.0	0.0071355759429153	0.0296069423175089	0.0087672688629117	0.0207715133531157
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.0	0.0024533187951478	0.0	0.0	0.0	0.0	0.0244726508994612	0.0015855592145383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4911333847340015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0530415430267062
