#OTU ID	MTC7T1	MTC7T2	MTT7T3	MTT7T4	MTT7T5	MTT7T7	MTT7T10	MTT7T12	MTT7T13	MTT7T14	MTT7T8	MTT7T9	MTT7T17	MTT7T18	MTT7T19	MTB7T21	MTB7T22	MTB7T23	MTB7T24
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	0.0	0.0	1.27336627107e-05	2.05276987081e-05	0.0	7.11343339563e-05	1.64352942466e-05	0.0	0.0	2.41500685258e-05	8.96828813316e-06	0.000110718170154	0.000217856180523	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3025667077e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113562730048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68016059106e-05	1.25365911755e-05	0.0	0.0	3.25641676924e-05	0.0001146611476429	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	0.0	1.27336627107e-05	0.0	6.75561560547e-06	3.88005457943e-05	4.93058827397e-05	0.000280566744825	3.76097735265e-05	3.01875856573e-05	0.00234072320276	0.000462411181233	0.000177724778847	6.69402290695e-06	0.0	0.0	0.0	1.38985406532e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	5.16763818265e-06	0.0	0.0	6.8425662360400006e-06	1.35112312109e-05	9.05346068535e-05	1.64352942466e-05	6.68016059106e-06	8.77561382285e-05	0.0	8.07145931985e-05	3.90770012309e-05	5.73305738217e-05	0.0	1.98597898834e-05	7.843198770189999e-06	8.63789097254e-06	4.16956219597e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000310404366355	0.000805329418081	0.000113562730048	0.0	3.62251027887e-05	7.17463050653e-05	1.95385006155e-05	0.000240788410051	6.69402290695e-06	2.97896848251e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	7.71730648854e-05	2.06705527306e-05	0.000135580964433	0.000432944532165	0.00111533829647	0.000202668468164	0.00625335463052	0.000575235298629	0.00346700334676	0.00117217127491	0.0014610791458099	0.0282321710432	0.00351041727724	0.0103940330339	0.00030792505372	0.000546144221794	0.0001176479815529	9.50168006979e-05	0.0009312022237669
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	6.00234949109e-05	1.55029145479e-05	0.0	1.27336627107e-05	0.0	2.70224624219e-05	0.000252203547663	0.0	1.33603211821e-05	0.0001128293205789	0.000235463168127	1.79365762663e-05	0.00267677458432	0.000384114844605	0.0	1.98597898834e-05	5.49023913913e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0730743176615	0.074155607921	0.0936864464229	0.259321041104	0.131473067659	0.0522141530146999	0.129244618041	0.189811213253	0.0320447303553	0.155566559897	0.165947195875	0.0403842014635999	0.0955888578444	0.0577720192401	0.0958048558442	0.0736897503624	0.0492160722829	0.0244452314522999	0.0339124391939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0014405638778599	0.00346748522055	0.0005272593061269	0.0008913563897519	0.0006295160937159	1.35112312109e-05	0.00027160382056	0.00110116471452	0.00529736734871	0.000144170798518	0.0225803140716	0.0	1.3025667077e-05	8.02628033504e-05	2.67760916278e-05	0.0001390185291839	0.0001176479815529	7.77410187529e-05	0.000111188325226
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0015520360827	0.00555004340816	0.0201714345972	0.00593388682321	0.00628831837092	0.000472893092383	0.0070422990616699	0.0176460275894	0.00487651723147	0.0060238320598199	0.019380429992	0.0032734251686	0.0127977179031	0.00922448932791	0.00393608546928	0.0012610966575999	0.0010353022376599	0.000699669168776	0.00483669214732
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.0	3.61734672785e-05	0.0	1.27336627107e-05	1.36851324721e-05	0.0	6.46675763239e-05	7.12196084017e-05	5.34412847285e-05	0.0	4.22626199202e-05	0.0	0.0	0.000108928090261	0.0	0.0	7.843198770189999e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3025667077e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	8.57478498727e-06	5.16763818265e-06	0.0	5.0934650843e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.159293780708	0.0534023729795	0.131528600051	0.137765496868	0.267571710094	0.205728762033	0.14104645072	0.1301620520009999	0.0182435185742	0.329486689274	0.0815125187918	0.350686970871	0.4017506496549999	0.136171578941	0.168408228293	0.108424522869	0.111820484867	0.113009527594	0.171966643502
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.000617384519083	0.00070279879284	0.000150645516036	8.91356389752e-05	0.000130008758485	2.70224624219e-05	0.00032333788162	0.000115047059726	0.000167004014777	8.77561382285e-05	3.62251027887e-05	1.79365762663e-05	0.0	0.00039558095937	6.69402290695e-05	0.000516354536969	0.000125491180323	0.000518273458352	0.000333564975678
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	5.14487099236e-05	1.03352763653e-05	4.51936548109e-05	2.54673254215e-05	9.57959273046e-05	2.70224624219e-05	0.000653142520871	0.000115047059726	0.00146295516944	0.000332219666151	0.0001207503426289	0.000161429186397	0.0116514592004	3.4398344293000005e-05	3.34701145347e-05	0.000109228844359	7.843198770189999e-06	8.63789097254e-05	5.55941626129e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.1390830124929999	0.195863822399	0.262906554586	0.1967350888809999	0.204100065689	0.108907279176	0.527183015708	0.429120054346	0.191386600934	0.1729548118569999	0.462099486207	0.295917635242	0.1142806901	0.513429686918	0.217093856895	0.397156078089	0.271225656672	0.138232169234	0.227727588603
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae	0.0	0.0	0.0	0.0	0.0	1.35112312109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0324298368218	0.0478161561039999	0.0363507630195	0.0358707278562	0.0131650974381	0.0175105556494	0.000239270032398	0.000312270590684	0.0467010026920999	0.0320247221578	0.000205275582469	0.00232278662649	0.0659229010766	0.0140517236437	0.0366966335759	0.0609596250472	0.0716240911693	0.0221648282355	0.0374426685198
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.000240093979643	8.26822109223e-05	0.000557388409334	0.0010696276677	0.0004379242391069	0.000101334234082	0.00032333788162	0.000213658825205	0.000293927066007	0.0004826587602559	0.000253575719521	8.07145931985e-05	1.3025667077e-05	0.00542920534092	0.00131202848976	0.0006950926459199	0.000172550372944	6.91031277803e-05	0.000194579569145
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	6.20116581917e-05	0.0	8.91356389752e-05	4.78979636523e-05	4.72893092383e-05	6.46675763239e-06	0.000279400002191	0.000387449314282	4.38780691142e-05	0.00206483085896	0.00100444827091	0.000573129351387	0.000280919811726	0.0	0.0	0.0	0.0	0.000111188325226
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	0.0	1.03352763653e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.0016206343625899	0.0021755756748899	0.00201864991489	0.00320888300311	0.00297651631268	0.0505860496538	0.00263843711402	0.00324323139799	0.00107550585516	0.0061491979715799	0.00463681315696	0.016636174487	0.0186397295872	0.0058649177019599	0.00679443325055	0.00919508271602	0.00163922854297	0.00179668132229	0.00418346073662
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	5.16763818265e-06	0.0	0.0	6.8425662360400006e-06	6.75561560547e-06	0.0	0.0	0.0	6.26829558775e-06	0.0	1.79365762663e-05	2.6051334154e-05	5.73305738217e-06	2.67760916278e-05	9.92989494171e-06	1.56863975404e-05	1.72757819451e-05	0.0002084781097979
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0	0.0	0.0	0.0	1.36851324721e-05	0.0	0.0	0.0	0.0	4.38780691142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001250868658789
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ABY1;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14661147643e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	5.16763818265e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.67206423642e-05	0.0	0.0	0.0	0.0	1.14661147643e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	1.36851324721e-05	6.75561560547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73305738217e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.0	0.0	0.0	0.0	0.0	0.0	6.46675763239e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47843141552e-06	4.00809635464e-05	0.0	0.0	0.0	0.0	1.14661147643e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38985406532e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51283353849e-06	0.0	0.0	0.0	0.0	0.0	1.38985406532e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	2.06705527306e-05	0.0	0.0	0.0	0.0	6.46675763239e-06	0.0	0.0	0.0	3.01875856573e-05	0.0	0.0	1.71991721465e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	0.0	0.0	0.0	0.0	0.0	0.0	1.29335152648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	0.0	0.0	6.8425662360400006e-06	6.08005404492e-05	0.0	0.0	0.0	1.25365911755e-05	0.0	0.0	0.0	1.71991721465e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88048867632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	1.03352763653e-05	0.0	0.0	0.0	6.75561560547e-06	0.0	0.0	2.00404817732e-05	1.25365911755e-05	0.0	1.79365762663e-05	1.95385006155e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.00117474554326	0.000842325023771	0.000150645516036	0.0001400702898179	0.000574775563827	0.0007025840229689	0.0	1.0956862831e-05	0.0018971656078599	0.000633097854362	3.01875856573e-05	7.17463050653e-05	5.21026683079e-05	8.59958607326e-05	0.000656014244881	0.000456775167319	0.0008000062745589	0.000552825022243	0.0012508686587899
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	6.8425662360400006e-06	2.02668468164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.0298059526157	0.0213991897143	0.00231994094696	0.00185911475577	0.0122550361287	0.016780949164	9.05346068535e-05	0.000257486276529	0.0486048484605999	0.00923319940075	0.000229425650995	5.3809728799e-05	0.000605693519079	0.000504509049631	0.0130667327144	0.00852977975493	0.0209962431078	0.0201694754209	0.0284503127172
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	4.28739249363e-05	0.0014211005002299	0.000135580964433	0.0003056079050579	0.000225804685789	1.35112312109e-05	1.29335152648e-05	0.000120525491141	0.0013827932423499	5.64146602897e-05	0.0003381009593609	0.0	6.51283353849e-06	5.73305738217e-06	0.0	9.92989494171e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0	1.03352763653e-05	0.0	0.0	0.0	1.35112312109e-05	0.0	0.0	0.0	1.25365911755e-05	0.0	0.0	0.0	1.71991721465e-05	6.69402290695e-06	0.0	0.0	0.0	2.77970813065e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.69402290695e-06	0.0	0.0	8.63789097254e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.00203222404198	0.0102474265162	0.00131061598952	0.000942291040595	0.00112218086271	0.000337780780274	0.0001034681221179	0.000180788236712	0.00498339980093	0.000633097854362	0.0003622510278869	4.48414406658e-05	0.000280051842155	0.00136446765696	0.000575685969997	0.000317756638135	0.00276080596711	0.00145116568339	0.0008617095205
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.0	0.0	0.0	0.0	0.0	6.75561560547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	2.57243549618e-05	0.0	0.0	0.0	0.0	6.75561560547e-06	6.46675763239e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00820687208e-05	0.0	0.0	0.0	0.000138985406532
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68016059106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98597898834e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.48414406658e-05	1.95385006155e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0.0	0.0	1.50645516036e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.000205794839694	0.000842325023771	0.000316355583676	0.0007258187745119	0.000773209984673	0.0014457017395699	0.0324372562841	0.00213658825205	0.0149234787604	0.0325700638739	0.0024693445067699	0.0734951212513	0.109995245632	0.0032047790766299	0.00218894549057	0.00890711576272	0.000674515094236	0.000198671492368	0.00311327310632
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.000874628068701	1.03352763653e-05	0.0003615492384869	6.36683135537e-05	0.000136851324721	0.000601249788887	0.000181069213707	3.83490199086e-05	0.000634615256151	0.00697661298916	0.0002173506167319	0.100660066007	0.0270022078505999	0.00176004861633	0.00146599101662	0.0005560741167359	0.000337257547118	8.63789097254e-05	0.0369979152189
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	2.58381909132e-05	1.50645516036e-05	0.0	0.0	8.78230028711e-05	0.0	0.0	8.68420876838e-05	2.5073182351e-05	0.0	9.86511694648e-05	7.81540024619e-05	0.000171991721465	6.69402290695e-06	0.0	0.0	8.63789097254e-06	1.38985406532e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	5.16763818265e-06	0.0	0.0	0.0	4.72893092383e-05	0.0	0.0	0.000247165941869	5.0146364702e-05	6.03751713145e-06	2.69048643995e-05	0.000136769504308	0.000561839623453	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86652869109e-05	0.0	1.98597898834e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6051334154e-05	2.86652869109e-05	0.0	0.0	0.0	0.0	2.77970813065e-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68016059106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	0.0	6.71792963744e-05	1.50645516036e-05	0.000191004940661	2.05276987081e-05	0.0	1.29335152648e-05	1.64352942466e-05	1.33603211821e-05	0.0	4.22626199202e-05	8.96828813316e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0956862831e-05	0.0	0.0	6.03751713145e-06	0.0	6.51283353849e-06	2.86652869109e-05	1.33880458139e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73305738217e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
