taxonomy,SRR5760852,SRR5760853,SRR5760854,SRR5760855,SRR5760856,SRR5760857,SRR5760858,SRR5760859,SRR5760860,SRR5760861,SRR5760862,SRR5760863,SRR5760864,SRR5760865,SRR5760866,SRR5760867,SRR5760868,SRR5760869,SRR5760870,SRR5760871,SRR5760872,SRR5760873,SRR5760874,SRR5760875,SRR5760876,SRR5760877,SRR5760878,SRR5760879,SRR5760880,SRR5760881,SRR5760882,SRR5760883,SRR5760884,SRR5760885,SRR5760886,SRR5760887,SRR5760888,SRR5760889,SRR5760890,SRR5760891,SRR5760892,SRR5760893,SRR5760894,SRR5760895,SRR5760896,SRR5760897,SRR5760898,SRR5760899,SRR5760900,SRR5760901,SRR5760902,SRR5760903,SRR5760904,SRR5760905,SRR5760906,SRR5760907,SRR5760908,SRR5760909,SRR5760910,SRR5760911,SRR5760912,SRR5760913,SRR5760914,SRR5760915,SRR5760916,SRR5760917,SRR5760918,SRR5760919,SRR5760920,SRR5760921,SRR5760922,SRR5760923,SRR5760924,SRR5760925,SRR5760926,SRR5760927,SRR5760928,SRR5760929,SRR5760930,SRR5760931,SRR5760932,SRR5760933,SRR5760934,SRR5760935,SRR5760936,SRR5760937,SRR5760938,SRR5760939,SRR5760940,SRR5760941,SRR5760942,SRR5760943,SRR5760944,SRR5760945,SRR5760946,SRR5760947,SRR5760948,SRR5760949,SRR5760950,SRR5760951,SRR5760952,SRR5760953,SRR5760954,SRR5760955,SRR5760956,SRR5760957,SRR5760958,SRR5760959,SRR5760960,SRR5760961,SRR5760962,SRR5760963,SRR5760964,SRR5760965,SRR5760966,SRR5760967,SRR5760968,SRR5760969,SRR5760970,SRR5760971,SRR5760972,SRR5760973,SRR5760974,SRR5760975,SRR5760976,SRR5760977,SRR5760978,SRR5760979,SRR5760980,SRR5760981,SRR5760982,SRR5760983,SRR5760984,SRR5760985,SRR5760986,SRR5760987,SRR5760988,SRR5760989,SRR5760990,SRR5760991,SRR5760992,SRR5760993,SRR5760994,SRR5760995,SRR5760996,SRR5760997,SRR5760998,SRR5760999,SRR5761000,SRR5761001,SRR5761002,SRR5761003,SRR5761004,SRR5761005,SRR5761006,SRR5761007,SRR5761008,SRR5761009,SRR5761010,SRR5761011,SRR5761012,SRR5761013,SRR5761014,SRR5761015,SRR5761016,SRR5761017,SRR5761018,SRR5761019,SRR5761020,SRR5761021,SRR5761022,SRR5761023,SRR5761024,SRR5761025,SRR5761026,SRR5761027,SRR5761028,SRR5761029,SRR5761030,SRR5761031,SRR5761032,SRR5761033,SRR5761034,SRR5761035,SRR5761036,SRR5761037,SRR5761038,SRR5761039,SRR5761040,SRR5761041,SRR5761042,SRR5761043,SRR5761044,SRR5761045,SRR5761046,SRR5761047,SRR5761048,SRR5761049,SRR5761050,SRR5761051,SRR5761052,SRR5761053,SRR5761054,SRR5761055,SRR5761056,SRR5761057,SRR5761058,SRR5761059,SRR5761060,SRR5761061,SRR5761062,SRR5761063,SRR5761064,SRR5761065,SRR5761066,SRR5761067,SRR5761068,SRR5761069,SRR5761070,SRR5761071,SRR5761072,SRR5761073,SRR5761074,SRR5761075,SRR5761076,SRR5761077,SRR5761078,SRR5761079,SRR5761080,SRR5761081,SRR5761082,SRR5761083,SRR5761084,SRR5761085,SRR5761086,SRR5761087,SRR5761088,SRR5761089,SRR5761090,SRR5761091,SRR5761092,SRR5761093,SRR5761094,SRR5761095,SRR5761096,SRR5761097,SRR5761098,SRR5761099,SRR5761100,SRR5761101,SRR5761102,SRR5761103,SRR5761104,SRR5761105,SRR5761106,SRR5761107,SRR5761108,SRR5761109,SRR5761110,SRR5761111,SRR5761112,SRR5761113,SRR5761114,SRR5761115,SRR5761116,SRR5761117,SRR5761118,SRR5761119,SRR5761120,SRR5761121,SRR5761122,SRR5761123,SRR5761124,SRR5761125,SRR5761126,SRR5761127,SRR5761128,SRR5761129,SRR5761130,SRR5761131,SRR5761132,SRR5761133,SRR5761134,SRR5761135,SRR5761136,SRR5761137,SRR5761138,SRR5761139,SRR5761140,SRR5761141,SRR5761142,SRR5761143,SRR5761144,SRR5761145,SRR5761146,SRR5761147,SRR5761148,SRR5761149,SRR5761150,SRR5761151,SRR5761152,SRR5761153,SRR5761154,SRR5761155,SRR5761156,SRR5761157,SRR5761158,SRR5761159,SRR5761160,SRR5761161,SRR5761162,SRR5761163,SRR5761164,SRR5761165,SRR5761166,SRR5761167,SRR5761168,SRR5761169,SRR5761170,SRR5761171,SRR5761172,SRR5761173,SRR5761174,SRR5761175,SRR5761176,SRR5761177,SRR5761178,SRR5761179,SRR5761180,SRR5761181,SRR5761182,SRR5761183,SRR5761184,SRR5761185,SRR5761186,SRR5761187,SRR5761188,SRR5761189,SRR5761190,SRR5761191,SRR5761192,SRR5761193,SRR5761194,SRR5761195,SRR5761196,SRR5761197,SRR5761198,SRR5761199,SRR5761200,SRR5761201
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0.03028972783143108,0.23209612181774922,0.27103429796355843,0.23944530046224963,0.04122598748111375,0.024482393834063775,0.07676428847890594,0.016165498530409224,0.005701873472712463,0.419727060912016,0.32383720930232557,0.2830094668659691,0.24727891156462586,0.1649200220628792,0.14792347176854875,0.22369511184755592,0.29220468675274985,0.1405055849500294,0.2061796130522668,0.21367521367521367,0.03338479351601698,0.07237189646064449,0.13725490196078433,0.1373825018076645,0.4019539427773901,0.13354037267080746,0.13953488372093023,0.11713339355615779,0.12793113683585633,0.1109375,0.07389162561576355,0.23603053435114504,0.2575444398511782,0.07225503193925516,0.32187626364739186,0.03383396600099026,0.04144366680389735,0.04938271604938271,0.032218471923903036,0.07764705882352942,0.21806853582554517,0.4371695811305409,0.007539606795189922,0.31575064551825893,0.2896752046474782,0.1787257019438445,0.231335436382755,0.2458197611292074,0.22788656313301822,0.3052180128663331,0.28103103103103105,0.08106637649619151,0.21304347826086956,0.03739225446157582,0.3313708999158957,0.31990521327014215,0.44261733470366565,0.2454659161976235,0.3838105726872247,0.3654679376083189,0.035624325296869375,0.40744368266405484,0.34103749357986646,0.3031732418524871,0.6498649864986499,0.5374353389599782,0.14887126296522268,0.4281930547380812,0.08818726183995645,0.1345764085934333,0.15630603705917515,0.5756851204708479,0.14804469273743018,0.27238198589256646,0.3330188679245283,0.42226487523992323,0.35042016806722687,0.37060041407867494,0.3067434210526316,0.42495784148397975,0.31230283911671924,0.168141592920354,0.389739663093415,0.34144144144144145,0.00833600512984931,0.0,0.025589563472152535,0.016244380874540252,0.006435199042202933,0.26799758015728975,0.20321691176470588,0.09367706344154467,0.008726647000983283,0.10899584394690977,0.3258064516129032,0.20595167943429582,0.0,0.2801274623406721,0.0,0.05005775895263766,0.0617338003502627,0.03462812405901837,0.005349636988918609,0.2327909887359199,0.2271371124659489,0.3820972813020159,0.06772624836911398,0.07825086306098965,0.05142857142857143,0.023741690408357077,0.10964642109153629,0.11315031093584105,0.08025056139936178,0.24685583619166407,0.11401250459727841,0.1232852620471333,0.30293933708567855,0.3071771728053574,0.11940298507462686,0.34764309764309764,0.48686131386861314,0.4701492537313433,0.2704773129051267,0.1702296120348377,0.5153901216893343,0.4307692307692308,0.13141314131413143,0.3510540788267644,0.38033763654419067,0.1882142056912391,0.2152917505030181,0.388346552776083,0.32529375386518244,0.3170794633642931,0.08638083228247162,0.32043956043956046,0.20031880977683317,0.21019300361881785,0.2989382879893829,0.32868267358857883,0.31539218903839844,0.31743792325056436,0.3015944815107995,0.3102758896441423,0.150755939524838,0.18711819389110226,0.16887905604719763,0.15842636895268475,0.14854111405835543,0.028767711464147704,0.4943373125191307,0.09351620947630923,0.02351683591662213,0.0,0.039119804400977995,0.11609977324263039,0.3277005347593583,0.024279210925644917,0.31302403577417554,0.10017574692442882,0.009252120277563608,0.0,0.2598243180767453,0.2222222222222222,0.20582226762002043,0.3345379452762003,0.10365335598980459,0.06991150442477877,0.10651558073654391,0.19390862944162437,0.12070231657654049,0.125,0.4398148148148148,0.2058432934926959,0.265980265980266,0.33589743589743587,0.015479876160990712,0.07836456558773425,0.03525086505190311,0.030991424702873478,0.24057701256398326,0.10889273708872364,0.005897474671102374,0.010722100656455142,0.017495111659977358,0.030583770510101575,0.06874767744332962,0.08157640898442883,0.0726181035459386,0.2618940417229476,0.3685701830863121,0.19521028037383178,0.2124207110193244,0.25619171763762155,0.09190737646216281,0.10394475008779118,0.09741500063669935,0.07958593054318788,0.10955564294140778,0.07731196054254007,0.08856905618599502,0.39363920750782067,0.09801861302912039,0.10489098408956983,0.17621222768798314,0.21304347826086956,0.19171856589799696,0.0947479546054368,0.06515242080095636,0.14165366614664587,0.13782051282051283,0.08384344277499536,0.11627483141971934,0.22979419381218483,0.20032540166768353,0.27491408934707906,0.0031961646024770275,0.15789473684210525,0.2217520101565806,0.018320964749536178,0.3099669148056245,0.1470533556423127,0.1810316682990532,0.0834883240338913,0.004718401766890874,0.061058668897120326,0.032723772858517804,0.007239014478028956,0.1377617473199078,0.007464171974522293,0.27662721893491127,0.13117206982543642,0.23006235641614703,0.323512585812357,0.12667150409453717,0.18491260349586017,0.08693975903614458,0.0525117620276218,0.1201527264049636,0.17546540705751598,0.439486954615216,0.165142492556359,0.06461318051575932,0.056638811513463325,0.26515151515151514,0.125764192139738,0.11582777440873257,0.13403614457831325,0.11695906432748537,0.022887323943661973,0.20435308343409916,0.3525423728813559,0.4035714285714286,0.44150943396226416,0.07175090252707582,0.16590096988259315,0.21845318860244234,0.21740412979351031,0.16493003870199463,0.28706199460916443,0.15978593272171254,0.23046251993620415,0.09026128266033254,0.14653292629742695,0.4236210253082414,0.10596421471172962,0.0936392778808841,0.18217170206401437,0.056133828996282525,0.21146411161539755,0.07467183128900366,0.31763572116929006,0.09486016628873772,0.2515373933743305,0.33,0.22547332185886404,0.44636963696369636,0.2912885662431942,0.0642123287671233,0.28680396643783374,0.19393939393939394,0.06623235613463627,0.28402777777777777,0.07960526315789473,0.0,0.05735430157261795,0.22481203007518796,0.21292517006802722,0.0,0.03762376237623762,0.07461139896373056,0.0,0.09303507880020336,0.13211845102505695,0.0,0.13729216152019003,0.2616869918699187,0.11149825783972125,0.12598425196850394,0.18594594594594593,0.1588628762541806,0.17170818505338079,0.5002791736460078,0.15230875258442453,0.006253844576583965,0.34747081712062255,0.14713541666666666,0.12498543972044263,0.09959318969413891,0.011651616661811826,0.101052364650691,0.31482971305980156,0.22810777709736682,0.09732052578361981,0.16258494678804974,0.11399022616206388,0.3323035732674287,0.22575477510782502,0.08683429642355146,0.28460743801652894,0.20634169427354473,0.39755940912010274,0.1830570902394107,0.18844301765650082,0.3206581352833638,0.0812597200622084,0.28833134209478295,0.2379363449691992,0.2367109634551495,0.3273073263558516,0.27169398907103826,0.04283783783783784,0.013887740762172439,0.039424111948331536,0.44188968463374795,0.02547065337763012,0.15788512464615104,0.00755939524838013,0.09431472081218274,0.03610196365410416,0.33815925542916236,0.2556131260794473,0.08967596081386586,0.2467866323907455,0.19941491955143834,0.297569153394803,0.17898022892819979,0.26066350710900477,0.30264993026499304,0.0762081784386617
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0.15891132572431957,0.10016654770402093,0.07770632368703108,0.07072419106317411,0.013813943449169004,0.0086141756082817,0.134563282157141,0.004408772326475243,0.0,0.029623876622656163,0.09302325581395349,0.10921773791728949,0.13333333333333333,0.12906784335355764,0.10670399751127703,0.08989229494614748,0.18651362984218078,0.22810111699000588,0.12012705746462604,0.1658896658896659,0.21999228097259746,0.021790808240887482,0.4458968772694263,0.4779464931308749,0.21423586880669923,0.4968944099378882,0.3758139534883721,0.37368262571514604,0.387948946274859,0.265625,0.0,0.1685496183206107,0.3534518396031418,0.4455827407496686,0.04906321606685537,0.08565769929031193,0.16220666941128037,0.04911433172302738,0.07916538815587604,0.13190311418685122,0.07840083073727934,0.203334688897926,0.0,0.23275544079675398,0.08581991021917085,0.2786177105831533,0.2565720294426919,0.36764386536373506,0.26232275489534096,0.106028115320467,0.0965965965965966,0.2252448313384113,0.24816053511705685,0.015418234794221197,0.12111017661900757,0.1272037914691943,0.1606714628297362,0.23045653533458413,0.1965170704845815,0.19259098786828424,0.034184958618207986,0.1952334312765263,0.14946070878274267,0.17281303602058318,0.11003600360036003,0.10481894908793901,0.2422208663819402,0.09711595055915244,0.0,0.20672882042967167,0.3311416616855947,0.1125620746735332,0.1895949720670391,0.1562669560499186,0.2160377358490566,0.23032629558541268,0.17899159663865546,0.18426501035196688,0.15953947368421054,0.19392917369308602,0.07634069400630915,0.11897738446411013,0.18989280245022971,0.3504504504504504,0.0,0.035405262228500795,0.017561465127947817,0.0062321209644462605,0.011074528584256211,0.03549102641661625,0.14099264705882353,0.28336516019520475,0.03908554572271387,0.0398176699289449,0.13032258064516128,0.5223924572775486,0.0,0.19466975666280417,0.0,0.09857527916827108,0.10595446584938704,0.044263775971093045,0.0,0.40133500208594075,0.0477364119859904,0.15738857037174034,0.037836555568734435,0.15120828538550057,0.012125435540069687,0.039886039886039885,0.28618947887150425,0.17624753526467465,0.0867509750620494,0.1014447562623428,0.1930856932695844,0.049595497713682726,0.06566604127579738,0.07162614645508808,0.09402985074626866,0.058922558922558925,0.19562043795620437,0.2591587516960651,0.16676487919858574,0.24782264449722882,0.1145311381531854,0.13110367892976588,0.10081008100810081,0.11732355637030248,0.09086395233366434,0.3392336993054,0.19450033534540576,0.07169005491153142,0.23376623376623376,0.20304437564499483,0.16708701134930642,0.2312087912087912,0.32146652497343253,0.3368516284680338,0.13901791639017916,0.3202465931213498,0.3137512307187397,0.21896162528216703,0.30521316295374873,0.16393442622950818,0.18660907127429804,0.06201859229747676,0.42035398230088494,0.18872939925571505,0.31246684350132625,0.39373121511378273,0.10927456382001836,0.19783873649210307,0.23997862105825762,0.21217391304347827,0.46536267318663405,0.1945578231292517,0.26224598930481285,0.4018209408194234,0.05589714924538849,0.10105448154657294,0.0,0.07418397626112759,0.05547850208044383,0.0,0.05720122574055159,0.109963861641714,0.0,0.05309734513274336,0.36147308781869686,0.08121827411167512,0.02817277521863943,0.09166666666666666,0.1712962962962963,0.21381142098273573,0.0,0.11666666666666667,0.0,0.028109028960817718,0.011029411764705883,0.019106363773130734,0.005932992089343881,0.037893450137516556,0.0,0.012582056892778994,0.025007718431614697,0.01841723406630204,0.2528180354267311,0.036240870883285106,0.29285147841848874,0.06633648506678673,0.18995204882301656,0.24228971962616822,0.08334562619855436,0.0974631505063672,0.20362855096681787,0.011471380077256232,0.047625111422386346,0.04452359750667854,0.061030279197797875,0.041800246609124535,0.05701632991973429,0.05286757038581856,0.058991293905734016,0.05126694166175604,0.1719957835558679,0.10521739130434783,0.17320316445042921,0.08762206386909475,0.06594939230922495,0.16474258970358815,0.15598290598290598,0.05026896679651271,0.07854929834153454,0.05220117214120212,0.05430140329469189,0.03845524464081165,0.0,0.05383164752271558,0.17562420651713923,0.02481447124304267,0.11993382961124896,0.017103550845882134,0.08015017956252041,0.0,0.011344242545929124,0.050782650256900465,0.02875360923965351,0.02349504699009398,0.027151588017232744,0.0227906050955414,0.10096153846153846,0.13566084788029925,0.031178208073514933,0.39702517162471396,0.24318440966103452,0.28831646734130634,0.24549397590361446,0.10593413264531795,0.14509008471542775,0.05737704918032787,0.13944310458232845,0.09527860484900043,0.055730659025787964,0.17200557103064068,0.11458333333333333,0.10218340611353711,0.09278350515463918,0.17018072289156627,0.10526315789473684,0.0,0.12212817412333736,0.059322033898305086,0.2914285714285714,0.09962264150943397,0.16922382671480143,0.13935681470137826,0.3175033921302578,0.2976401179941003,0.2551354569812444,0.18194070080862534,0.24566768603465852,0.2509303561935141,0.21852731591448932,0.32402965547317925,0.2619078520441272,0.16560636182902586,0.14121815420954953,0.24080167514208795,0.10130111524163568,0.1526306942343251,0.10544437271357865,0.22550594282043046,0.03892668178382464,0.12636381670303512,0.21,0.31153184165232356,0.23844884488448845,0.34754990925589835,0.0,0.3119755911517925,0.5661616161616162,0.0,0.09722222222222222,0.06973684210526315,0.04749787955894826,0.07955596669750231,0.19398496240601504,0.10204081632653061,0.0,0.0,0.05181347150259067,0.0,0.13116420945602442,0.11731207289293849,0.0,0.03847980997624703,0.09857723577235772,0.0,0.09786276715410573,0.0,0.1479933110367893,0.152135231316726,0.11501954215522055,0.13990351481736732,0.0,0.21284046692607003,0.19401041666666666,0.40244612696563775,0.009642910953744161,0.0,0.02916191200710029,0.25154196835612763,0.2479077362727087,0.10288169868554095,0.2508013847929222,0.20559154449369246,0.1278962001853568,0.2208256315465188,0.10760580977666719,0.1859504132231405,0.08849976336961665,0.20680796403339757,0.25524861878453037,0.2751203852327448,0.22340036563071297,0.1104199066874028,0.2019115890083632,0.06391170431211499,0.10838870431893688,0.12178877259752617,0.045792349726775955,0.029594594594594594,0.005290567909399024,0.0422497308934338,0.10076642794320895,0.06322359810731903,0.04474477216692539,0.014173866090712743,0.045279187817258884,0.048908403463837055,0.0,0.0,0.2562170308967596,0.08483290488431877,0.14724524622135543,0.31181894383906117,0.08116545265348596,0.28720379146919434,0.0,0.24070631970260223
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0.028826455955516535,0.0076136093266714255,0.0037513397642015005,0.01926040061633282,0.016835743578674726,0.013450204019948618,0.0,0.0,0.0,0.022301120603572616,0.047674418604651166,0.007673143996013951,0.10068027210884353,0.0,0.10685954269715352,0.019055509527754765,0.0,0.0,0.010876889017229762,0.03146853146853147,0.0,0.0,0.06463326071169208,0.0730296456977585,0.0,0.0,0.0,0.008732309545317675,0.0,0.0578125,0.0,0.03297709923664122,0.028524183546920216,0.18253585633361455,0.0,0.14853936293117675,0.16508851379168382,0.23564143853998926,0.051856397667996317,0.022560553633217992,0.007658359293873313,0.015453436356242375,0.014792899408284023,0.016967908520841016,0.03512014787430684,0.0,0.01752541184717841,0.025841476655808902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008436018957345972,0.013703323055841042,0.03439649781113196,0.02347191629955947,0.026538128249566726,0.009175962576466355,0.05778648383937316,0.0,0.0,0.012826282628262827,0.02395861693438606,0.0,0.04973513831665686,0.0,0.0,0.0,0.013426521979032555,0.0,0.0,0.05849056603773585,0.0,0.07058823529411765,0.0,0.05592105263157895,0.047217537942664416,0.0,0.04424778761061947,0.0,0.0,0.06390937266217805,0.020837012184354582,0.0,0.016244380874540252,0.0,0.0,0.029044117647058824,0.0,0.01696165191740413,0.024936318541359432,0.0,0.031231585150265175,0.0,0.023754345307068367,0.0,0.03619561031959954,0.03984238178633975,0.0,0.0,0.04463913224864414,0.0,0.0,0.004269956114339936,0.0,0.004878048780487805,0.29665242165242167,0.0,0.0,0.0,0.08814052593285521,0.0,0.0,0.008505315822388993,0.007279079924297569,0.0,0.07323232323232323,0.02846715328467153,0.04952510176390773,0.0,0.05463182897862233,0.030780243378668574,0.0,0.0,0.0,0.0,0.05691239076854134,0.0,0.027455765710799267,0.0,0.0,0.0,0.0,0.04994686503719448,0.0425211097708082,0.0404777704047777,0.0,0.015096816540859863,0.025395033860045147,0.017301820649100984,0.0,0.0,0.019654714475431607,0.059734513274336286,0.03402445507708666,0.0,0.0210390725633319,0.0,0.0,0.019241047568145375,0.018260869565217393,0.03219233903830481,0.04671201814058957,0.03721925133689839,0.015781487101669194,0.07993292342090554,0.0,0.0,0.0,0.27092001849283404,0.2705761316872428,0.24923391215526047,0.29788332472896234,0.3135089209855565,0.06283185840707965,0.08441926345609065,0.0,0.011482742506175312,0.09722222222222222,0.0,0.0,0.0,0.0,0.0,0.07240204429301533,0.006596020761245674,0.024672784714908982,0.0,0.0,0.0,0.0057986870897155365,0.005968920448698158,0.010827101238977564,0.0,0.03486289100179137,0.0,0.0,0.0,0.0,0.006933175984658504,0.0,0.07782286941990929,0.0,0.017190882465299887,0.005120213713268032,0.0,0.0069050554870530205,0.009548851370052588,0.0,0.02056439507655359,0.018385385975250444,0.051827125790583274,0.006666666666666667,0.0,0.0,0.005379557680812911,0.0,0.0,0.01725097384529772,0.009476945507563332,0.0,0.0,0.011945671739486172,0.0,0.007714726555803189,0.0,0.0,0.040115798180314306,0.008923591745677636,0.0,0.0,0.022688485091858248,0.0276018640219859,0.03176130895091434,0.045974091948183894,0.016130648231640118,0.008359872611464968,0.0,0.0,0.0,0.015160183066361556,0.18150720431222142,0.0655933762649494,0.24404819277108433,0.15207163454241918,0.20629996420474883,0.09447068630175048,0.021376891032668273,0.0,0.18954154727793696,0.25348189415041783,0.07007575757575757,0.0,0.02304426925409339,0.0,0.0,0.0,0.0,0.07627118644067797,0.03214285714285714,0.052830188679245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027078384798099764,0.09943305713039687,0.027774172615184944,0.0,0.0,0.01824708345797188,0.01728624535315985,0.01361573373676248,0.0,0.018117571474461934,0.04478458049886622,0.0,0.0,0.0,0.0,0.03357531760435572,0.0,0.0,0.03737373737373737,0.0,0.06319444444444444,0.01644736842105263,0.24003392705682783,0.16003700277520813,0.10827067669172932,0.03469387755102041,0.0,0.0,0.049740932642487044,0.0,0.03457041179461108,0.0,0.0,0.24798099762470308,0.08028455284552846,0.0627177700348432,0.0,0.04972972972972973,0.03678929765886288,0.0498220640569395,0.07146845337800112,0.0,0.0,0.008404669260700388,0.0,0.1056493884682586,0.0,0.0,0.03207810320781032,0.011799410029498525,0.0,0.12714863498483317,0.038851134760866775,0.0,0.0,0.11090573012939002,0.0,0.0,0.0,0.0,0.01141804788213628,0.0,0.016087751371115174,0.0,0.0,0.1175564681724846,0.0,0.0,0.0,0.06337837837837838,0.1427626684301893,0.05570505920344456,0.0,0.0,0.00894895443338508,0.0,0.0,0.0924502988169289,0.0,0.0,0.0,0.07712082262210797,0.04290589956118966,0.0,0.03537981269510926,0.04265402843601896,0.0,0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__,0.07506584723441616,0.0017844396859386152,0.002277599142550911,0.0,0.0,0.0,0.0015481873306670106,0.01706986208455799,0.044528916644040184,0.03794519028070565,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.0,0.0,0.10353935552033809,0.0,0.0,0.0,0.008281573498964804,0.0,0.0,0.00771742356782428,0.0,0.0,0.0,0.0,0.0,0.02817091252190322,0.01105793035154316,0.008508302456429258,0.018115942028985508,0.0033752684872660325,0.0,0.0,0.0077267181781211875,0.04466501240694789,0.0,0.0,0.0,0.0,0.0,0.0,0.002144388849177984,0.0,0.0,0.0,0.06555784873133422,0.00336417157275021,0.0,0.005481329222336417,0.007817385866166354,0.0,0.0,0.0,0.0075089781260202415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016863406408094434,0.0037854889589905363,0.0,0.0,0.0,0.3166613230736347,0.4073812466890341,0.0,0.4372701266857376,0.01646213708470518,0.0,0.07536764705882353,0.01708041587099512,0.0,0.012200026813245743,0.0,0.0,0.006499133448873483,0.0,0.02225519287833828,0.0,0.0,0.0,0.0,0.013350020859407593,0.0,0.015812835213611983,0.1469576562685328,0.0,0.0,0.007716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145985401459854,0.0,0.0,0.001583531274742676,0.01145311381531854,0.0,0.0,0.0,0.0,0.012995742773918888,0.0,0.0012202562538133007,0.0,0.0,0.0,0.0,0.013018065887353878,0.016586248492159228,0.0,0.0,0.0,0.003668171557562077,0.0,0.0,0.0,0.03200531208499336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013415315818893237,0.0,0.0,0.009891196834817012,0.042071197411003236,0.027777777777777776,0.0,0.011357769747031492,0.022090059473237042,0.1088495575221239,0.0,0.0,0.006075171907336938,0.07222222222222222,0.0,0.08167330677290836,0.0,0.07243589743589744,0.2613003095975232,0.18739352640545145,0.248810553633218,0.00045133142771174966,0.005002326663564449,0.1284506468371193,0.11840314531982458,0.1685995623632385,0.01162910363280848,0.009264426833351937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025067682743407198,0.0009548818333731201,0.002458152873697764,0.0,0.023597506678539625,0.14919386551317343,0.0,0.021311929144755052,0.0,0.002701891323926749,0.005774896876841485,0.0,0.019420289855072465,0.0,0.0,0.008567443713887228,0.010764430577223089,0.004451566951566952,0.0020404377666481174,0.0,0.028349461632819952,0.0,0.004254622811323842,0.001997602876548142,0.05468883936224927,0.0,0.0,0.03670388751033912,0.0,0.0019588638589618022,0.014052490183922298,0.0,0.006930338152706416,0.0028873917228103944,0.0,0.08285742911531911,0.018809713375796178,0.022928994082840236,0.0,0.13685592385953396,0.0,0.0030061158909505544,0.0,0.0013493975903614457,0.0019729852784944606,0.000954540031022551,0.0,0.0,0.004997873245427478,0.012320916905444125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005932203389830509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005225653206650831,0.05843872655909289,0.0,0.012723658051689861,0.015016028344862493,0.0424768172300329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009329940627650551,0.11655874190564293,0.0,0.14217687074829932,0.0,0.0,0.0,0.0,0.004575495678698526,0.22095671981776766,0.0045662100456621,0.0,0.016260162601626018,0.0,0.0,0.10918918918918918,0.0,0.0,0.0,0.0,0.12805003075661267,0.12124513618677042,0.0,0.0,0.044297122193762244,0.08330905913195456,0.03626220362622036,0.13229641548225618,0.0,0.0,0.0,0.0,0.0,0.0,0.002811182258316414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015929908403026682,0.0,0.0,0.0,0.0,0.0,0.19930561296189137,0.0,0.054780751350672195,0.007349239907379442,0.038078714272669165,0.0,0.1350253807106599,0.005366508110745213,0.0,0.0,0.0,0.07326478149100257,0.0,0.0,0.0,0.012322274881516588,0.01394700139470014,0.0
