taxonomy	SRR5761060	SRR5761059	SRR5761119	SRR5761116	SRR5760866	SRR5760992	SRR5760991	SRR5761085	SRR5761189	SRR5761030	SRR5761033	SRR5761162	SRR5761160	SRR5761161	SRR5760894	SRR5761050	SRR5760857	SRR5761086	SRR5761091	SRR5760965	SRR5760969	SRR5760888	SRR5761167	SRR5761040	SRR5761139	SRR5761011	SRR5761016	SRR5761018	SRR5761020	SRR5761147	SRR5761151	SRR5761194	SRR5760930	SRR5760927	SRR5760978	SRR5760975	SRR5760973	SRR5760874	SRR5760896	SRR5761180	SRR5761174	SRR5761175	SRR5761113	SRR5760949
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0085674437138872	0.007125890736342	0.0	0.0	0.0083994400373308	0.0	0.0204412719013627	0.0245995423340961	0.0090442764578833	0.0	0.0051950697769175	0.0	0.0	0.0	0.0	0.0151789225324419	0.0	0.0144086244428319	0.054459572103362	0.0046772684752104	0.0189256078031736	0.0170166049128585	0.1145584725536992	0.0390846267134926	0.0	0.0	0.0	0.1291418861512319	0.0158640226628895	0.0845605700712589	0.0724324324324324	0.0	0.0	0.0	0.0	0.0	0.0189959294436906	0.0	0.139424346448376	0.0	0.0	0.0	0.0568846358320042	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.0	0.0	0.0	0.0032446463335496	0.0	0.0	0.0	0.0	0.0029697624190064	0.0121107266435986	0.0066211673627381	0.00443768226195	0.0	0.0018933877075444	0.0	0.0018088871411718	0.0	0.0335855706437234	0.0044456793553764	0.0107057478432595	0.0576503130004367	0.0063126114999313	0.0143198090692124	0.0227710433896	0.0319727891156462	0.0	0.0	0.0	0.0	0.0114014251781472	0.0854054054054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359477124183	0.0044890414576181	0.005813953488372	0.0	0.0054574638844301	0.0058479532163742	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.016537158796573	0.014251781472684	0.0062817828297935	0.0	0.0017109970446414	0.0	0.0	0.0	0.0016198704103671	0.0020544982698961	0.0041764286441886	0.00798782807151	0.0741298779569082	0.0007282260413632	0.0032448940637526	0.0	0.0213087501889073	0.0	0.0316754654070575	0.0476041991476977	0.0743921968263211	0.0006861534239055	0.006932605977952	0.0	0.0149659863945578	0.0	0.0	0.0331350892098555	0.0288951841359773	0.0	0.0	0.0	0.0254934210526315	0.0	0.0864086408640864	0.0	0.0	0.0043572984749455	0.0	0.1104651162790697	0.0	0.0048154093097913	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0073719864514843	0.0084455001319609	0.0082261441818725	0.0282933160285528	0.0454191942759371	0.016081391532655	0.0	0.0105835240274599	0.0060745140388768	0.0084342560553633	0.0087603137414688	0.00608596424496	0.0	0.0106321002039032	0.0	0.0122689736531655	0.0	0.0	0.0070853014726312	0.0138239268267331	0.0	0.0	0.0151153540175019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0346646571213263	0.0	0.0	0.0	0.0300870942201108	0.0237449118046132	0.0268700072621641	0.006337470293108	0.0224252491694352	0.0232044198895027	0.0234349919743178	0.0	0.0588064889918887
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0081815782528371	0.0	0.0037637897469175	0.024731684554363	0.0190351165080406	0.0201168072680077	0.0117276887871853	0.0	0.0	0.0043801568707344	0.00342335488779	0.0	0.0	0.0	0.0	0.0	0.0073598009743961	0.0764101139205334	0.013719987527284	0.0106274566894744	0.0135858377933305	0.0	0.012348476266002	0.0183673469387755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072621641249092	0.0	0.0	0.0721915285451197	0.069983948635634	0.0255183413078149	0.0104287369640787
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.0	0.0029031406703615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219007843536722	0.0	0.0078348651499171	0.0	0.0	0.0149429807314195	0.1899652410457911	0.0	0.0015282022784106	0.0029103003845754	0.0933178046294948	0.0	0.0	0.0010195989577432	0.0	0.0	0.0	0.0	0.0	0.3672209026128266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.0	0.0	0.0297636853125934	0.0	0.0083994400373308	0.0180505415162454	0.0	0.0263157894736842	0.0	0.0	0.0376897219109707	0.0	0.0	0.0	0.0	0.0392449862367282	0.0	0.0185549911889706	0.0086135037510419	0.0	0.0	0.0157815287498284	0.0038640754631208	0.0	0.0	0.0	0.0250255362614913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0189959294436906	0.0	0.026934248745709	0.0199335548172757	0.0	0.0	0.0271132376395534	0.0107184241019698
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.00418410041841	0.0081815782528371	0.0	0.0040233614536015	0.0	0.0	0.0	0.0	0.0014848812095032	0.0032439446366782	0.0217989202403993	0.00190186382655	0.0058761488624378	0.0157296824934459	0.0018133231532735	0.0092803775068816	0.0054405319631252	0.0053902767699803	0.0016671297582661	0.0013512108928385	0.0	0.0039796898586523	0.0	0.0041916846040557	0.0421768707482993	0.0193321616871704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.1386730424387328	0.0	0.0291654202811845	0.0	0.0087105304090838	0.0	0.0	0.0160183066361556	0.0	0.0077854671280276	0.009575226647652	0.0284011664764802	0.0	0.0	0.0944836800916205	0.0	0.0061961614024482	0.0	0.0490414003889969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144014401440144	0.0	0.0	0.0	0.0	0.0062292358803986	0.0	0.0	0.0	0.0034762456546929
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0139878595935603	0.0	0.0	0.0164877897029086	0.0	0.0	0.0	0.0	0.0040008650519031	0.0	0.0	0.0	0.0	0.0	0.0	0.0087653014961462	0.0	0.0750208391219783	0.0374181478016838	0.0	0.0	0.0	0.0	0.0	0.0518453427065026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0311004784688995	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.0	0.0	0.0	0.0007787151200519	0.0	0.0	0.0	0.0	0.0	0.0201124567474048	0.0015279616990934	0.00646633701027	0.0061774898297423	0.0	0.0	0.001179709005112	0.0016623847665105	0.0051829584326733	0.009447068630175	0.000935453695042	0.0	0.007135995608618	0.0037504261847937	0.0	0.0265306122448979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002906976744186	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128457004684902	0.0	0.0	0.037626026400582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1373355263157894	0.1218809980806142	0.0864086408640864	0.1821060965954077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0340705319784817	0.0102929532858273	0.0257253963505833	0.0	0.0023331777881474	0.0321627830653101	0.017845554834523	0.0062929061784897	0.0	0.0009731833910034	0.0048894774370989	0.00202865474832	0.0021093867711315	0.0007282260413632	0.0	0.0	0.0	0.0358660723540997	0.0079188663517643	0.0027024217856771	0.0	0.0027446136956223	0.0	0.0	0.0	0.0	0.0	0.0	0.0039660056657223	0.002375296912114	0.0	0.0	0.0	0.0	0.009000900090009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0659223817118554	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0394500896592946	0.0126682501979414	0.0	0.0	0.0068439881785658	0.0	0.0	0.005720823798627	0.0161987041036717	0.0098399653979238	0.0106957318936538	0.0136934195511601	0.0102455928883531	0.0026216137489076	0.0075396067951899	0.0423122296500196	0.0083119238325525	0.0	0.0020839121978327	0.0028063610851262	0.0	0.0284067517496912	0.0052278668030458	0.0031720856463124	0.0	0.0	0.0	0.0	0.0	0.009501187648456	0.0	0.0	0.0	0.0	0.009000900090009	0.0134600158353127	0.0	0.008714596949891	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.0039848575413428	0.0538400633412509	0.0040382889620101	0.0	0.0018665422305179	0.0	0.0	0.0	0.0067494600431965	0.0	0.0043801568707344	0.0176239381260301	0.0046707849932198	0.1105447130789397	0.0126932620729146	0.0094376720408965	0.0	0.0	0.0	0.0	0.0032027951666909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0215297450424929	0.0	0.0064864864864864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004757785467128	0.0150758887643883	0.00925573728921	0.0	0.0324788814448004	0.0	0.0092803775068816	0.0084630497204171	0.0045610034207525	0.0	0.0067560544641929	0.0	0.0031563057499656	0.0045459711330833	0.0190325138778747	0.036734693877551	0.0	0.0	0.0	0.0	0.0	0.0248648648648648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0	0.0063341250989707	0.0	0.0016872160934458	0.0034219940892829	0.0042664916311125	0.0035691109669046	0.0	0.0295626349892008	0.0350346020761245	0.0051950697769175	0.0197793837961202	0.0135603435287027	0.0	0.0	0.0054266614235155	0.022517757291824	0.0051829584326733	0.0	0.0014551501922877	0.0040762847576066	0.0057636887608069	0.0155699511308103	0.0166534496431403	0.0	0.0	0.0	0.0356839422259983	0.0	0.0	0.0	0.0	0.0	0.0	0.0198019801980198	0.0	0.0	0.0	0.0	0.0074750830564784	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.0051803148037457	0.0137239377144365	0.0	0.0	0.0136879763571317	0.0	0.0	0.0	0.0539956803455723	0.0112456747404844	0.0031577875114597	0.0	0.0381196323640198	0.0	0.0	0.0	0.0589390962671905	0.0	0.0047235343150875	0.0028063610851262	0.0	0.0388362837930561	0.0079554494828957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0029886431560071	0.0010556875164951	0.00134609632067	0.0232316677482154	0.0088660755949603	0.0	0.0	0.0	0.0021598272138228	0.001189446366782	0.0010186411327289	0.0038037276531	0.0	0.0	0.0020041992746707	0.0	0.0034758954208855	0.001347569192495	0.0268130036121144	0.0399126909884627	0.0	0.0017839989021545	0.0312535515399477	0.0	0.0136054421768707	0.0	0.0	0.0	0.0	0.0	0.0	0.0037678975131876	0.0032894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0095514950166112	0.0	0.0	0.0	0.0049246813441483
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.0	0.0	0.0	0.0072202166064981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074051685053649	0.0	0.0	0.0148633198212244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322946175637393	0.0	0.0	0.0218538055764883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0398671096345514	0.0	0.0	0.0	0.0492468134414832
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023428746052765	0.0	0.0	0.0008738712496358	0.0	0.0	0.0015112588786459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127442650807136	0.0	0.0	0.0	0.0	0.0	0.0	0.0486048604860486	0.0	0.0	0.0	0.0	0.0365448504983388	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.0	0.0	0.0	0.0	0.0080883496655778	0.0147686248769281	0.0	0.0	0.0	0.0	0.0198635020882143	0.0	0.0016573753201747	0.0064083891639965	0.0	0.0016515926071569	0.0031736436451564	0.0026951383849901	0.0	0.0	0.0	0.0046658432825579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254934210526315	0.0	0.0	0.0403800475059382	0.0101763907734057	0.0	0.0092421441774491	0.0	0.0132596685082872	0.0118780096308186	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.0	0.0	0.0	0.0	0.0113547985689842	0.0	0.0	0.0045766590389016	0.0444114470842332	0.0285467128027681	0.0	0.0115379738810701	0.0049721259605243	0.00495193708127	0.0	0.0102241447109712	0.0037781471966147	0.0	0.0	0.0	0.0	0.0046658432825579	0.0	0.0073637702503681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0	0.0	0.0	0.0060999351070733	0.0	0.0	0.0	0.0	0.0052645788336933	0.0	0.0127330141591117	0.00874857360213	0.0	0.0040780658316341	0.0	0.0073141958316948	0.0	0.0088110293355447	0.0027785495971103	0.0042615112774139	0.0	0.0060381501303691	0.0	0.0058910162002945	0.0421768707482993	0.0	0.0	0.022090059473237	0.0	0.0	0.0	0.0203466465712132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114300903774587	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0	0.0	0.0	0.0082438948514543	0.0	0.0	0.0	0.0047246220302375	0.0183823529411764	0.0	0.00874857360213	0.0016573753201747	0.0011651616661811	0.0101164344340523	0.0707038930397168	0.0	0.0	0.0013892747985551	0.0	0.0	0.0	0.0005682463916354	0.0	0.0	0.0070298769771528	0.0	0.022090059473237	0.0	0.0	0.041081081081081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0045825861725443	0.0015835312747426	0.0016452288363745	0.0	0.0046663555762949	0.0032819166393173	0.0	0.0048627002288329	0.0013498920086393	0.0	0.0019354181521849	0.00164828198301	0.0009040229019135	0.0	0.0	0.0012583562721195	0.0	0.0071524826370892	0.0044456793553764	0.0057166614697016	0.0030572135682049	0.0098806093042404	0.0062507103079895	0.0493939050640081	0.0	0.0	0.0035750766087844	0.0050977060322854	0.0	0.0052256532066508	0.0	0.0	0.0049342105263157	0.0	0.0	0.01187648456057	0.0	0.0	0.0	0.0	0.0	0.0016051364365971	0.0026581605528973	0.0046349942062572
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Ruminobacter; s__	0.0	0.0	0.0148070595273706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082868766008738	0.0021846781240897	0.0	0.0	0.0	0.0006219550119208	0.0	0.0	0.0016013975833454	0.0026073830108412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0035863717872086	0.0021113750329902	0.0038887227041579	0.0	0.0	0.0026255333114538	0.0	0.0	0.0074244060475161	0.0	0.0013242334725476	0.0112843920375301	0.0013560343528702	0.0	0.0	0.0	0.0	0.0017622058671089	0.0033342595165323	0.0014551501922877	0.0	0.0325236722931247	0.0048869189680645	0.0	0.0	0.0	0.0030643513789581	0.0169923534409515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020278099652375
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.0	0.002375296912114	0.0040382889620101	0.0051914341336794	0.0	0.0	0.0123296560674886	0.000858123569794	0.0	0.0	0.0015279616990934	0.00114111829593	0.0	0.0	0.0	0.0	0.0	0.0078780968176635	0.0047235343150875	0.0035339361812701	0.0030572135682049	0.0083710717716481	0.0204568700988748	0.0083833692081114	0.0	0.0	0.0071501532175689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026581605528973	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0161531558480406	0.0	0.0	0.0	0.0	0.0	0.0	0.0015138408304498	0.0	0.0	0.0	0.0058258083309059	0.0	0.0073141958316948	0.0	0.0	0.0290358432898027	0.0	0.0	0.0	0.0	0.0174464710547184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0034400239306012	0.0027255029201817	0.0517965468968735	0.0072202166064981	0.0120051914341336	0.0	0.0	0.0	0.0	0.00291619120071	0.0	0.0	0.0	0.0	0.0	0.0043536850834456	0.0220894692970269	0.0082112046564806	0.0	0.004803073967339	0.0059097624730082	0.0	0.0	0.0	0.0	0.0	0.0	0.0114014251781472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0066445182724252	0.0106813996316758	0.0073836276083467	0.0095693779904306	0.0
