taxonomy	SRR5761118	SRR5761123	SRR5760911	SRR5760906	SRR5760908	SRR5760995	SRR5760990	SRR5761084	SRR5761076	SRR5761035	SRR5761048	SRR5760939	SRR5760944	SRR5760942	SRR5760936	SRR5761090	SRR5761093	SRR5760967	SRR5760960	SRR5761171	SRR5761159	SRR5761042	SRR5761041	SRR5761136	SRR5761141	SRR5761142	SRR5761027	SRR5761146	SRR5761195	SRR5761201	SRR5761193	SRR5760929	SRR5761131	SRR5761134	SRR5760875	SRR5760880	SRR5760924	SRR5761007	SRR5761006	SRR5761001	SRR5760900	SRR5760897	SRR5761111	SRR5760951
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0397044651461612	0.0031412478336221	0.0315391084945332	0.0164439876670092	0.0223910435825669	0.0069674850696748	0.0	0.0	0.0	0.0	0.0	0.0035644051130776	0.010110294117647	0.0	0.075050709939148	0.0313696299447043	0.0	0.0	0.0	0.0083867210250436	0.0029424585876198	0.0039021461803992	0.0	0.100990099009901	0.0	0.0391025641025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666666666	0.0	0.0	0.0296787709497206	0.0	0.0	0.0	0.0	0.0269978401727861	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101739415818838	0.0076297560485894	0.0024070021881838	0.0329810263593531	0.0048017981201471	0.0065142576204523	0.0	0.0	0.0281589309151652	0.013717566992769	0.0205768554344002	0.0103135888501742	0.0	0.0401863715783343	0.0019616390584132	0.0151583370853969	0.1526717557251908	0.0	0.0373056994818652	0.0	0.0081177067478437	0.0	0.0195167286245353	0.0207253886010362	0.0	0.0	0.0041666666666666	0.0	0.0	0.0	0.0045351473922902	0.0	0.0064405324173465	0.0057393652937204	0.0118790496760259	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0010831889081455	0.0	0.0	0.0	0.0019907100199071	0.0	0.0009035237425961	0.0019693654266958	0.0024194575321533	0.0	0.0025811209439528	0.0	0.0018168216308645	0.0184942131010619	0.0498723947256486	0.0017587055926837	0.0	0.0335743801652892	0.0031450203843913	0.0288796861377506	0.0	0.0245971162001696	0.0	0.0	0.0083333333333333	0.0	0.0	0.0185873605947955	0.0	0.0238095238095238	0.0	0.0	0.0	0.0	0.0258379888268156	0.0167800453514739	0.0484922575387123	0.0352082438814942	0.0	0.0313174946004319	0.0276280323450134	0.0034655371582595
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0038548024413748	0.0111568457538994	0.0	0.0174717368961973	0.0143942423030787	0.0139349701393497	0.0	0.0055215339825318	0.0	0.0729657455749395	0.0	0.0070058997050147	0.0	0.0010687186063909	0.0	0.0036154827732879	0.0098487513190291	0.0058536585365853	0.0149793388429752	0.0024461269656377	0.0086094158674803	0.0241632898093951	0.0	0.0	0.0	0.0	0.0	0.0	0.0213754646840148	0.0785837651122625	0.0	0.0366132723112128	0.0111111111111111	0.0	0.0169189670525378	0.0188547486033519	0.0126984126984126	0.0	0.0	0.0165428764348413	0.0480561555075593	0.0	0.0161725067385444
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0045554243293403	0.0209444265981368	0.01592287694974	0.0445752733389402	0.0356286399451867	0.0	0.0039814200398142	0.0	0.0019074390121473	0.0	0.0182096014262065	0.0	0.0038102261553588	0.0	0.0	0.0	0.1228200765631646	0.0	0.0009756097560975	0.0	0.0356435643564356	0.058413251961639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129533678756476	0.005175983436853	0.0	0.0	0.0137382501807664	0.0219649747699614	0.0160614525139664	0.0281179138321995	0.0	0.0	0.0	0.0361771058315334	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.0015184747764467	0.0003854802441374	0.0	0.0	0.0	0.0	0.0	0.0022973416475221	0.0	0.0086433260393873	0.0025467974022666	0.0	0.0	0.0	0.0	0.0	0.0124415142492556	0.0	0.0	0.0	0.0009318578916715	0.0032693984306887	0.0	0.0	0.0	0.0	0.0	0.1359715880263825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.0118103593723637	0.014262769033087	0.0074740034662045	0.0	0.0082219938335046	0.0	0.0	0.0672792911060059	0.0	0.0	0.0	0.0879648549243972	0.0	0.014797794117647	0.0029924120978946	0.0088294952869585	0.004572522330923	0.0	0.0	0.0	0.0055911473500291	0.013949433304272	0.0103556956325979	0.0	0.0	0.0	0.0	0.0	0.0179948586118251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0059051796861818	0.0019274012206874	0.0	0.0	0.0	0.0	0.0	0.0095175582540203	0.0154602951510892	0.0219912472647702	0.0033108366229466	0.0273804658765835	0.0228613569321533	0.0045036764705882	0.009190980014962	0.0058465576900131	0.0	0.0	0.0026480836236933	0.0	0.0	0.0009808195292066	0.0	0.0279898218829516	0.0	0.0404145077720207	0.0	0.0	0.0179948586118251	0.0148698884758364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081580077286389	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0	0.0	0.0003249566724436	0.0071488645920941	0.0	0.0471811275489804	0.0	0.0	0.0154602951510892	0.0032822757111597	0.0061123137654399	0.0	0.0015978367748279	0.0	0.0940472373624024	0.0	0.0	0.0	0.0015331010452961	0.0	0.0	0.0	0.0	0.0	0.0	0.0145077720207253	0.0076923076923076	0.0	0.0038560411311053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0373603351955307	0.0	0.0	0.0	0.0432140445644834	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0053990214273662	0.0374558303886925	0.0250216637781629	0.0	0.0	0.0	0.0126078301260783	0.0	0.0091356289529163	0.0	0.0087864510378199	0.008275439313445	0.0049164208456243	0.0061580882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056935817805383	0.0	0.0	0.0	0.0	0.0345670391061452	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0161630358397751	0.0	0.0269960524640264	0.0607887208827135	0.0089724680432645	0.0011948529411764	0.0	0.0072783677365469	0.0023394300297745	0.03904326415758	0.0110104529616724	0.0	0.0080372743156668	0.0074106364428945	0.0069037970883986	0.0296861747243426	0.0	0.0	0.0	0.0	0.0	0.0046468401486988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040816326530612	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.0	0.00855719237435	0.0328006728343145	0.0256937307297019	0.0	0.03085600530856	0.0	0.0	0.0	0.0	0.0	0.0	0.0065257352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0681233933161953	0.0	0.1442141623488773	0.1118012422360248	0.0	0.1618055555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0539902142736629	0.0122711211050433	0.0207972270363951	0.0	0.0	0.0307876849260295	0.019907100199071	0.0	0.0	0.0044857768052516	0.0034381764930599	0.0	0.0	0.0	0.0	0.0076363202481804	0.0	0.0	0.0	0.0	0.0	0.0108979947689625	0.0	0.0076335877862595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015527950310559	0.0	0.0	0.0	0.0320569902048085	0.0167597765363128	0.0	0.0081499592502037	0.0120223271790468	0.0	0.0	0.0104447439353099	0.0042356565267616
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0	0.0034050754898811	0.0	0.0	0.0	0.0367852858856457	0.0049767750497677	0.0032819166393173	0.0100391526955124	0.0	0.0072583725964599	0.0021454842664487	0.0436332350049164	0.0113051470588235	0.0	0.0	0.0014887282007656	0.0	0.014773519163763	0.0	0.0016307513104251	0.0	0.0072039621791985	0.0144189991518235	0.0178217821782178	0.0404145077720207	0.0	0.0	0.0449871465295629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090782122905027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.0079298127214442	0.0009637006103437	0.0	0.0	0.0	0.0	0.0	0.0131276665572694	0.0679650637486196	0.0258205689277899	0.0039475359735133	0.0056191254597466	0.0052851524090462	0.0056985294117647	0.0030992839585337	0.0	0.0003190131858783	0.0	0.0041811846689895	0.0	0.0	0.0	0.0	0.0	0.0	0.0911917098445595	0.007051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001814058956916	0.0	0.0	0.0050641458474004	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.0	0.0	0.0	0.0	0.0116478245974648	0.0	0.0	0.0239579914670167	0.0284108021283003	0.0096280087527352	0.0064943333757799	0.0121577441765427	0.0181907571288102	0.0034926470588235	0.0048092337287592	0.0132442429304378	0.0035091450446618	0.0137179036229335	0.0103135888501742	0.0	0.005824111822947	0.0	0.0171094101755965	0.1000848176420695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101229211858279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.0084359709802598	0.0	0.0	0.0	0.0	0.0131947221111555	0.0033178500331785	0.0	0.0045176187129806	0.0	0.040239398955813	0.0	0.0115535889872173	0.0065257352941176	0.0067329272202629	0.0	0.0	0.0251494899753781	0.0069686411149825	0.0108471074380165	0.0	0.0	0.0151583370853969	0.0	0.0	0.0145077720207253	0.0134615384615384	0.0	0.0	0.0	0.0233160621761658	0.0124223602484472	0.0	0.0	0.0	0.0	0.0059357541899441	0.0149659863945578	0.0	0.0034349506225848	0.0	0.0	0.0060646900269541	0.0084713130535232
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.0178842584781508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039152695512498	0.0	0.0117152680504265	0.0	0.0067600786627335	0.0	0.0056642086138719	0.0021477150698007	0.0	0.0742173760112557	0.0200696864111498	0.0	0.0041933605125218	0.0	0.0231127119915953	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.0	0.0	0.0	0.0634987384356602	0.026378896882494	0.0	0.0026542800265428	0.0	0.0	0.0	0.0068763529861199	0.0	0.0	0.0	0.0041680025649246	0.0201646581553513	0.025627392598894	0.0087935279634189	0.0076655052264808	0.074896694214876	0.0005824111822947	0.0	0.0040522287257991	0.0161153519932145	0.0	0.0	0.0	0.0	0.0025706940874035	0.053903345724907	0.0431778929188255	0.0	0.0	0.0	0.0	0.0	0.0101256983240223	0.0	0.0574572127139364	0.0940317732932589	0.0324105334233625	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0	0.005460970125281	0.0050909878682842	0.0239697224558452	0.0256937307297019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0730223123732251	0.0	0.0	0.0	0.0	0.0	0.0	0.0123067687227975	0.0407124681933842	0.0	0.021761658031088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0287919263876521	0.0	0.0	0.0	0.0	0.0351114112086428	0.0188984881209503	0.0104447439353099	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0497677504976775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0594059405940594	0.0	0.0	0.0	0.0	0.062267657992565	0.0086355785837651	0.0	0.0	0.0	0.0	0.0	0.0604050279329608	0.0072562358276643	0.0085574572127139	0.0055817947617003	0.0	0.0	0.0016846361185983	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.0	0.0	0.0126733102253032	0.0067283431455004	0.0	0.0	0.0102853351028533	0.0	0.0087340628450958	0.0	0.0	0.0	0.0029498525073746	0.0030330882352941	0.0	0.0233862307600525	0.0	0.0	0.0	0.0	0.0026790914385556	0.0066477768090671	0.0	0.0220525869380831	0.0	0.0	0.0	0.0	0.0	0.0	0.0302245250431778	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.0	0.0	0.0	0.0	0.0054813292223364	0.0059976009596161	0.0106171201061712	0.0	0.0067262323059933	0.0	0.0197376798675665	0.0	0.0323254670599803	0.0032169117647058	0.0008549748851127	0.0	0.0	0.0	0.0222996515679442	0.0	0.0	0.0	0.0	0.0	0.0103960396039603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020949720670391	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0	0.0009637006103437	0.0	0.0	0.0	0.0	0.0	0.0603872661634394	0.0041160526051601	0.0202407002188183	0.0086591111677066	0.0108295872496935	0.0098328416912487	0.0	0.0	0.005249970170624	0.0022330923011484	0.0056278578965881	0.0052961672473867	0.0	0.0093185789167152	0.0027244986922406	0.0076542098153984	0.0415606446140797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026255333114538	0.0064250577251279	0.0026258205689277	0.0297975296065198	0.0083776052308949	0.0072517207472959	0.0	0.0008549748851127	0.0	0.0	0.0346465001758705	0.0	0.0	0.0	0.0	0.0093051178147981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081632653061224	0.0093724531377343	0.0133104336625161	0.0108035111411208	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.0011810359372363	0.0056537102473498	0.0	0.0071488645920941	0.0	0.0	0.0029860650298606	0.0	0.0007027406886858	0.0	0.0011460588310199	0.0	0.0014749262536873	0.0027573529411764	0.0	0.0064431452094022	0.002764780944279	0.0114315863524446	0.0011149825783972	0.0	0.0022131624927198	0.0058849171752397	0.014558006903797	0.0	0.0	0.0	0.0089743589743589	0.0	0.0	0.0027881040892193	0.0	0.0	0.0	0.0118055555555555	0.0	0.0047491837340457	0.0	0.0	0.0	0.0	0.0067521944632005	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Ruminobacter; s__	0.0401552218660367	0.0	0.0015164644714038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005514705882352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1883423180592991	0.0489025798998844
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0055677408469714	0.0060391904914873	0.0025996533795493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066216732458932	0.0	0.0	0.0	0.0	0.0	0.0140365801786473	0.0051002462187829	0.0256445993031358	0.0433884297520661	0.0118811881188118	0.0004359197907585	0.0058532192705988	0.003392705682782	0.0	0.0	0.0076923076923076	0.0071029934043632	0.0025706940874035	0.0	0.0	0.0	0.0	0.0	0.0	0.0014841199168892	0.0	0.0172335600907029	0.0	0.0	0.0064145847400405	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.0018559136156571	0.0024413748795374	0.0017331022530329	0.0	0.0	0.0047980807676929	0.0	0.0	0.0006023491617307	0.0	0.0072583725964599	0.0005108295872496	0.0	0.000735294117647	0.00117559046703	0.0	0.0455125478519778	0.0276116778051354	0.0011149825783972	0.034090909090909	0.0011648223645894	0.0573234524847428	0.0010505778177997	0.0	0.0	0.0	0.0044871794871794	0.0076103500761035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023745918670228	0.0	0.0	0.0	0.0	0.0	0.00377969762419	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0216477779192665	0.0	0.0	0.0096507352941176	0.0008549748851127	0.0109772103567593	0.0357294768183751	0.0153007386563489	0.0	0.0681818181818181	0.0083867210250436	0.016564952048823	0.0109560258141978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0039190491487311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007658643326039	0.0067490131160066	0.0	0.0	0.0028492647058823	0.0	0.0112158453645149	0.0066992769034453	0.0058037284558564	0.0025087108013937	0.0	0.0	0.0039232781168265	0.0126069338135974	0.0	0.0	0.0	0.0	0.0	0.0	0.0092936802973977	0.0	0.0	0.0	0.0	0.0209689081706435	0.0181062629860492	0.0	0.0235827664399092	0.0	0.0	0.0	0.0	0.0	0.0
